Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
THE RESERVE RESIDENCES,"2,357,594","1,044.11","2,258",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"24,305",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,194,284",495.14,"2,412",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"25,963",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,194,284",495.14,"2,412",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"25,963",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,435,701",613.55,"2,340",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"25,188",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"2,370,123","1,044.11","2,270",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"24,434",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,103,309",441.32,"2,500",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"26,910",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,204,187",495.14,"2,432",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,178",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,204,187",495.14,"2,432",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,178",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,444,907",613.55,"2,355",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"25,349",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"3,007,249","1,313.21","2,290",May-23,JALAN ANAK BUKIT,New Sale,Strata,122,"24,650",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,161,568",441.32,"2,632",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,331",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"2,378,479","1,044.11","2,278",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"24,520",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,108,604",441.32,"2,512",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"27,039",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,210,128",495.14,"2,444",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,307",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,166,863",441.32,"2,644",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,460",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,158,032",441.32,"2,624",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,245",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"2,386,834","1,044.11","2,286",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"24,607",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,113,900",441.32,"2,524",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"27,168",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,216,070",495.14,"2,456",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,436",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,216,070",495.14,"2,456",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,436",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,457,181",613.55,"2,375",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"25,565",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,804,732",731.95,"2,466",May-23,JALAN ANAK BUKIT,New Sale,Strata,68,"26,540",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,166,863",441.32,"2,644",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,460",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,172,159",441.32,"2,656",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,589",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,135,955",441.32,"2,574",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"27,706",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,395,181","1,044.11","2,294",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"24,693",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,119,195",441.32,"2,536",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"27,297",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,222,020",495.14,"2,468",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,566",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,222,020",495.14,"2,468",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,566",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,463,309",613.55,"2,385",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"25,672",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,172,159",441.32,"2,656",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,589",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,177,454",441.32,"2,668",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,718",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,168,623",441.32,"2,648",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,503",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,403,537","1,044.11","2,302",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"24,779",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,124,491",441.32,"2,548",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"27,427",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,227,961",495.14,"2,480",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,695",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,227,961",495.14,"2,480",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,695",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,469,446",613.55,"2,395",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"25,780",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,184,076",441.32,"2,683",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,880",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,175,244",441.32,"2,663",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,664",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,411,892","1,044.11","2,310",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"24,865",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,235,382",495.14,"2,495",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,856",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,235,382",495.14,"2,495",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"26,856",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,476,807",613.55,"2,407",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"25,909",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,849,643",731.95,"2,527",May-23,JALAN ANAK BUKIT,New Sale,Strata,68,"27,201",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,184,076",441.32,"2,683",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,880",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,190,689",441.32,"2,698",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"29,041",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,181,866",441.32,"2,678",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,826",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,493,331","1,044.11","2,388",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"25,704",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,420,239","1,044.11","2,318",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"24,951",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,242,811",495.14,"2,510",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"27,018",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,242,811",495.14,"2,510",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"27,018",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,484,177",613.55,"2,419",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,038",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,858,423",731.95,"2,539",May-23,JALAN ANAK BUKIT,New Sale,Strata,68,"27,330",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,190,689",441.32,"2,698",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"29,041",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,169,138",441.32,"2,649",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,516",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,188,487",441.32,"2,693",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,987",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,428,595","1,044.11","2,326",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"25,037",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,144,355",441.32,"2,593",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"27,911",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,250,240",495.14,"2,525",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"27,179",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,491,538",613.55,"2,431",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,167",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,867,212",731.95,"2,551",May-23,JALAN ANAK BUKIT,New Sale,Strata,68,"27,459",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,197,310",441.32,"2,713",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"29,203",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,203,932",441.32,"2,728",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"29,364",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"1,195,109",441.32,"2,708",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"29,149",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"2,510,033","1,044.11","2,404",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"25,877",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"2,436,950","1,044.11","2,334",May-23,JALAN ANAK BUKIT,New Sale,Strata,97,"25,123",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"1,150,977",441.32,"2,608",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,073",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"1,257,669",495.14,"2,540",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"27,341",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"1,257,669",495.14,"2,540",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"27,341",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"1,498,899",613.55,"2,443",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,296",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"1,203,932",441.32,"2,728",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"29,364",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
TEMBUSU GRAND,"1,336,000",527.44,"2,533",May-23,JALAN TEMBUSU,New Sale,Strata,49,"27,265",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
TEMBUSU GRAND,"2,496,000",990.29,"2,520",May-23,JALAN TEMBUSU,New Sale,Strata,92,"27,130",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
ROYAL HALLMARK,"1,980,000",914.94,"2,164",May-23,HAIG LANE,New Sale,Strata,85,"23,294",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CITRON RESIDENCES,"1,230,000",667.37,"1,843",May-23,MARNE ROAD,Resale,Strata,62,"19,839",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
ROYAL HALLMARK,"1,999,000",914.94,"2,185",May-23,HAIG LANE,New Sale,Strata,85,"23,518",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
GEM RESIDENCES,"1,035,000",592.02,"1,748",May-23,LORONG 5 TOA PAYOH,Sub Sale,Strata,55,"18,818",-,Condominium,1,99 yrs lease commencing from 2015,12,Rest of Central Region,06 to 10
SKY VUE,"2,350,000","1,140.98","2,060",May-23,BISHAN STREET 15,Resale,Strata,106,"22,170",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
THE RESERVE RESIDENCES,"2,208,190",936.47,"2,358",May-23,JALAN ANAK BUKIT,New Sale,Strata,87,"25,381",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"2,130,967",958,"2,224",May-23,JALAN ANAK BUKIT,New Sale,Strata,89,"23,943",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,170,391",441.32,"2,652",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,546",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"2,226,924",936.47,"2,378",May-23,JALAN ANAK BUKIT,New Sale,Strata,87,"25,597",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"3,521,508","1,474.67","2,388",May-23,JALAN ANAK BUKIT,New Sale,Strata,137,"25,704",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,175,686",441.32,"2,664",May-23,JALAN ANAK BUKIT,New Sale,Strata,41,"28,675",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"2,157,162",958,"2,252",May-23,JALAN ANAK BUKIT,New Sale,Strata,89,"24,238",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"2,241,901",936.47,"2,394",May-23,JALAN ANAK BUKIT,New Sale,Strata,87,"25,769",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,249,398",936.47,"2,402",May-23,JALAN ANAK BUKIT,New Sale,Strata,87,"25,855",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,257,669",495.14,"2,540",May-23,JALAN ANAK BUKIT,New Sale,Strata,46,"27,341",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,224,467",958,"2,322",May-23,JALAN ANAK BUKIT,New Sale,Strata,89,"24,994",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,256,886",936.47,"2,410",May-23,JALAN ANAK BUKIT,New Sale,Strata,87,"25,941",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,232,134",958,"2,330",May-23,JALAN ANAK BUKIT,New Sale,Strata,89,"25,080",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"3,526,715","1,474.67","2,392",May-23,JALAN ANAK BUKIT,New Sale,Strata,137,"25,742",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,187,092",958,"2,283",May-23,JALAN ANAK BUKIT,New Sale,Strata,89,"24,574",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"3,496,251","1,474.67","2,371",May-23,JALAN ANAK BUKIT,New Sale,Strata,137,"25,520",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"2,225,728",936.47,"2,377",May-23,JALAN ANAK BUKIT,New Sale,Strata,87,"25,583",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"2,255,127",958,"2,354",May-23,JALAN ANAK BUKIT,New Sale,Strata,89,"25,339",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
THE RESERVE RESIDENCES,"3,604,085","1,474.67","2,444",May-23,JALAN ANAK BUKIT,New Sale,Strata,137,"26,307",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,16 to 20
NINE RESIDENCES,"1,150,000",904.18,"1,272",May-23,YISHUN AVENUE 9,Resale,Strata,84,"13,690",-,Apartment,1,99 yrs lease commencing from 2013,27,Outside Central Region,06 to 10
THE MAKENA,"2,038,000","1,151.75","1,769",May-23,MEYER ROAD,Resale,Strata,107,"19,047",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,903,720",796.54,"2,390",May-23,JALAN ANAK BUKIT,New Sale,Strata,74,"25,726",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,01 to 05
THE RESERVE RESIDENCES,"1,490,926",613.55,"2,430",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,157",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,473,814",613.55,"2,402",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"25,856",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,509,328",613.55,"2,460",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,479",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,518,534",613.55,"2,475",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,641",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,553,248",645.84,"2,405",May-23,JALAN ANAK BUKIT,New Sale,Strata,60,"25,887",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,506,260",613.55,"2,455",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,426",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,512,397",613.55,"2,465",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,533",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,524,671",613.55,"2,485",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,749",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"3,132,522","1,323.97","2,366",May-23,JALAN ANAK BUKIT,New Sale,Strata,123,"25,468",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,06 to 10
THE RESERVE RESIDENCES,"1,536,936",613.55,"2,505",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"26,964",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
THE RESERVE RESIDENCES,"1,543,073",613.55,"2,515",May-23,JALAN ANAK BUKIT,New Sale,Strata,57,"27,071",-,Apartment,1,99 yrs lease commencing from 2021,21,Rest of Central Region,11 to 15
