Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
LENTOR CENTRAL RESIDENCES,"1,812,000",785.77,"2,306",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"24,822",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"3,108,000","1,399.32","2,221",Mar-25,LENTOR CENTRAL,New Sale,Strata,130,"23,908",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"2,424,000","1,076.4","2,252",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"24,240",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"1,613,000",688.9,"2,341",Mar-25,LENTOR CENTRAL,New Sale,Strata,64,"25,203",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"1,599,000",678.13,"2,358",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"25,381",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"1,140,000",462.85,"2,463",Mar-25,LENTOR CENTRAL,New Sale,Strata,43,"26,512",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"2,026,000",914.94,"2,214",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"23,835",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"2,678,000","1,184.04","2,262",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"24,345",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"1,830,000",785.77,"2,329",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"25,068",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"1,820,000",785.77,"2,316",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"24,932",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"3,096,000","1,399.32","2,213",Mar-25,LENTOR CENTRAL,New Sale,Strata,130,"23,815",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"2,434,000","1,076.4","2,261",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"24,340",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"1,607,000",678.13,"2,370",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"25,508",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,146,000",462.85,"2,476",Mar-25,LENTOR CENTRAL,New Sale,Strata,43,"26,651",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,036,000",914.94,"2,225",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"23,953",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,843,000",785.77,"2,345",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"25,247",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,833,000",785.77,"2,333",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"25,110",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"3,132,000","1,399.32","2,238",Mar-25,LENTOR CENTRAL,New Sale,Strata,130,"24,092",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,444,000","1,076.4","2,271",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"24,440",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,634,000",688.9,"2,372",Mar-25,LENTOR CENTRAL,New Sale,Strata,64,"25,531",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,615,000",678.13,"2,382",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"25,635",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,046,000",914.94,"2,236",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"24,071",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,704,000","1,184.04","2,284",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"24,582",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,851,000",785.77,"2,356",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"25,356",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,841,000",785.77,"2,343",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"25,219",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,454,000","1,076.4","2,280",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"24,540",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,642,000",688.9,"2,384",Mar-25,LENTOR CENTRAL,New Sale,Strata,64,"25,656",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,628,000",678.13,"2,401",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"25,841",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,056,000",914.94,"2,247",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"24,188",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,717,000","1,184.04","2,295",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"24,700",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,854,000",785.77,"2,359",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"25,397",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,652,000",678.13,"2,436",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"26,222",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,179,000",462.85,"2,547",Mar-25,LENTOR CENTRAL,New Sale,Strata,43,"27,419",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,775,000","1,184.04","2,344",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"25,227",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,881,000",785.77,"2,394",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"25,767",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,660,000",678.13,"2,448",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"26,349",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,185,000",462.85,"2,560",Mar-25,LENTOR CENTRAL,New Sale,Strata,43,"27,558",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,095,000",914.94,"2,290",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"24,647",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,788,000","1,184.04","2,355",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"25,345",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"1,884,000",785.77,"2,398",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"25,808",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,519,000","1,076.4","2,340",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"25,190",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
LENTOR CENTRAL RESIDENCES,"2,105,000",914.94,"2,301",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"24,765",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,26 to 30
LENTOR CENTRAL RESIDENCES,"2,801,000","1,184.04","2,366",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"25,464",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,26 to 30
LENTOR CENTRAL RESIDENCES,"2,529,000","1,076.4","2,349",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"25,290",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,26 to 30
LENTOR CENTRAL RESIDENCES,"2,115,000",914.94,"2,312",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"24,882",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,26 to 30
LENTOR CENTRAL RESIDENCES,"2,547,000","1,076.4","2,366",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"25,470",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,26 to 30
LENTOR CENTRAL RESIDENCES,"1,708,000",688.9,"2,479",Mar-25,LENTOR CENTRAL,New Sale,Strata,64,"26,688",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,26 to 30
HILLOCK GREEN,"1,793,000",871.88,"2,056",Mar-25,LENTOR CENTRAL,New Sale,Strata,81,"22,136",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
PINETREE HILL,"3,492,000","1,291.68","2,703",Mar-25,PINE GROVE,New Sale,Strata,120,"29,100",-,Condominium,1,99 yrs lease commencing from 2022,21,Rest of Central Region,16 to 20
SORA,"1,583,000",667.37,"2,372",Mar-25,YUAN CHING ROAD,New Sale,Strata,62,"25,532",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
SORA,"1,563,000",667.37,"2,342",Mar-25,YUAN CHING ROAD,New Sale,Strata,62,"25,210",-,Apartment,1,99 yrs lease commencing from 2023,22,Outside Central Region,16 to 20
AUREA,"1,943,780",710.42,"2,736",Mar-25,BEACH ROAD,New Sale,Strata,66,"29,451",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,06 to 10
AUREA,"1,911,735",645.84,"2,960",Mar-25,BEACH ROAD,New Sale,Strata,60,"31,862",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,06 to 10
AUREA,"1,949,475",710.42,"2,744",Mar-25,BEACH ROAD,New Sale,Strata,66,"29,538",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,06 to 10
AUREA,"2,861,015","1,001.05","2,858",Mar-25,BEACH ROAD,New Sale,Strata,93,"30,764",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,06 to 10
AUREA,"1,958,655",710.42,"2,757",Mar-25,BEACH ROAD,New Sale,Strata,66,"29,677",-,Apartment,1,99 years leasehold,07,Core Central Region,06 to 10
AUREA,"1,927,885",645.84,"2,985",Mar-25,BEACH ROAD,New Sale,Strata,60,"32,131",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,06 to 10
AUREA,"1,975,740",710.42,"2,781",Mar-25,BEACH ROAD,New Sale,Strata,66,"29,935",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,11 to 15
AUREA,"4,239,205","1,442.38","2,939",Mar-25,BEACH ROAD,New Sale,Strata,134,"31,636",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,11 to 15
AUREA,"1,981,435",710.42,"2,789",Mar-25,BEACH ROAD,New Sale,Strata,66,"30,022",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,11 to 15
AUREA,"4,311,115","1,442.38","2,989",Mar-25,BEACH ROAD,New Sale,Strata,134,"32,173",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,11 to 15
AUREA,"1,999,880",710.42,"2,815",Mar-25,BEACH ROAD,New Sale,Strata,66,"30,301",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,11 to 15
AUREA,"2,049,605",710.42,"2,885",Mar-25,BEACH ROAD,New Sale,Strata,66,"31,055",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,16 to 20
AUREA,"3,016,225","1,001.05","3,013",Mar-25,BEACH ROAD,New Sale,Strata,93,"32,433",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,16 to 20
AUREA,"3,111,340","1,001.05","3,108",Mar-25,BEACH ROAD,New Sale,Strata,93,"33,455",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,21 to 25
AUREA,"5,867,210","1,797.59","3,264",Mar-25,BEACH ROAD,New Sale,Strata,167,"35,133",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,21 to 25
AUREA,"6,091,865","1,797.59","3,389",Mar-25,BEACH ROAD,New Sale,Strata,167,"36,478",-,Apartment,1,99 yrs lease commencing from 2024,07,Core Central Region,26 to 30
MEYER BLUE,"2,045,000",667.37,"3,064",Mar-25,MEYER ROAD,New Sale,Strata,62,"32,984",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE CREST,"3,300,000","1,722.24","1,916",Mar-25,PRINCE CHARLES CRESCENT,Resale,Strata,160,"20,625",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,01 to 05
PARC BOTANNIA,"1,240,000",785.77,"1,578",Mar-25,FERNVALE STREET,Resale,Strata,73,"16,986",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
HILLION RESIDENCES,"818,000",473.62,"1,727",Mar-25,JELEBU ROAD,Resale,Strata,44,"18,591",-,Apartment,1,99 yrs lease commencing from 2013,23,Outside Central Region,11 to 15
D'LEEDON,"1,300,000",635.08,"2,047",Mar-25,LEEDON HEIGHTS,Resale,Strata,59,"22,034",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
THE MINTON,"2,128,000","1,216.33","1,750",Mar-25,HOUGANG STREET 11,Resale,Strata,113,"18,832",-,Condominium,1,99 yrs lease commencing from 2007,19,Outside Central Region,11 to 15
THE GREENWICH,"1,118,000",882.65,"1,267",Mar-25,SELETAR ROAD,Resale,Strata,82,"13,634",-,Condominium,1,99 yrs lease commencing from 2009,28,Outside Central Region,01 to 05
LENTOR CENTRAL RESIDENCES,"1,236,000",581.26,"2,126",Mar-25,LENTOR CENTRAL,New Sale,Strata,54,"22,889",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
LENTOR CENTRAL RESIDENCES,"1,412,000",678.13,"2,082",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"22,413",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
LENTOR CENTRAL RESIDENCES,"1,420,000",678.13,"2,094",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"22,540",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"999,000",462.85,"2,158",Mar-25,LENTOR CENTRAL,New Sale,Strata,43,"23,233",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,428,000",678.13,"2,106",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"22,667",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"2,279,000","1,076.4","2,117",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"22,790",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,646,000",785.77,"2,095",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"22,548",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,452,000",678.13,"2,141",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"23,048",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"2,467,000","1,184.04","2,084",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"22,427",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,460,000",678.13,"2,153",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"23,175",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,468,000",678.13,"2,165",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"23,302",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,476,000",678.13,"2,177",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"23,429",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
LENTOR CENTRAL RESIDENCES,"1,484,000",678.13,"2,188",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"23,556",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
LENTOR CENTRAL RESIDENCES,"2,348,000","1,076.4","2,181",Mar-25,LENTOR CENTRAL,New Sale,Strata,100,"23,480",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
GRAND DUNMAN,"2,738,000","1,162.51","2,355",Mar-25,DUNMAN ROAD,New Sale,Strata,108,"25,352",-,Apartment,1,99 yrs lease commencing from 2022,15,Rest of Central Region,16 to 20
19 NASSIM,"3,813,000","1,108.69","3,439",Mar-25,NASSIM HILL,New Sale,Strata,103,"37,019",-,Apartment,1,99 yrs lease commencing from 2019,10,Core Central Region,01 to 05
19 NASSIM,"2,000,000",538.2,"3,716",Mar-25,NASSIM HILL,New Sale,Strata,50,"40,000",-,Apartment,1,99 yrs lease commencing from 2019,10,Core Central Region,06 to 10
JOOL SUITES,"735,000",409.03,"1,797",Mar-25,SING JOO WALK,Resale,Strata,38,"19,342",-,Apartment,1,Freehold,08,Rest of Central Region,01 to 05
GRANDEUR 8,"1,560,000","1,130.22","1,380",Mar-25,ANG MO KIO CENTRAL 3,Resale,Strata,105,"14,857",-,Condominium,1,99 yrs lease commencing from 2002,20,Outside Central Region,16 to 20
LENTOR CENTRAL RESIDENCES,"1,833,000",914.94,"2,003",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"21,565",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
LENTOR CENTRAL RESIDENCES,"986,490",462.85,"2,131",Mar-25,LENTOR CENTRAL,New Sale,Strata,43,"22,942",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
LENTOR CENTRAL RESIDENCES,"1,843,000",914.94,"2,014",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"21,682",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
LENTOR CENTRAL RESIDENCES,"1,426,000",678.13,"2,103",Mar-25,LENTOR CENTRAL,New Sale,Strata,63,"22,635",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,023,000",462.85,"2,210",Mar-25,LENTOR CENTRAL,New Sale,Strata,43,"23,791",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,853,000",914.94,"2,025",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"21,800",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,863,000",914.94,"2,036",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"21,918",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"2,469,000","1,184.04","2,085",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"22,445",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,687,000",785.77,"2,147",Mar-25,LENTOR CENTRAL,New Sale,Strata,73,"23,110",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,892,000",914.94,"2,068",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"22,259",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,902,000",914.94,"2,079",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"22,376",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,912,000",914.94,"2,090",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"22,494",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,06 to 10
LENTOR CENTRAL RESIDENCES,"1,922,000",914.94,"2,101",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"22,612",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
LENTOR CENTRAL RESIDENCES,"1,932,000",914.94,"2,112",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"22,729",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
LENTOR CENTRAL RESIDENCES,"1,942,000",914.94,"2,123",Mar-25,LENTOR CENTRAL,New Sale,Strata,85,"22,847",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
LENTOR CENTRAL RESIDENCES,"2,568,000","1,184.04","2,169",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"23,345",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,11 to 15
LENTOR CENTRAL RESIDENCES,"2,691,000","1,184.04","2,273",Mar-25,LENTOR CENTRAL,New Sale,Strata,110,"24,464",-,Condominium,1,99 yrs lease commencing from 2023,26,Outside Central Region,21 to 25
NATHAN SUITES,"4,500,000","2,045.16","2,200",Mar-25,NATHAN ROAD,Resale,Strata,190,"23,684",-,Condominium,1,Freehold,10,Core Central Region,16 to 20
HILLOCK GREEN,"2,832,000","1,323.97","2,139",Mar-25,LENTOR CENTRAL,New Sale,Strata,123,"23,024",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,11 to 15
PARC IMPERIAL,"788,000",398.27,"1,979",Mar-25,PASIR PANJANG ROAD,Resale,Strata,37,"21,297",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
RIVERTREES RESIDENCES,"1,800,000","1,119.46","1,608",Mar-25,FERNVALE CLOSE,Resale,Strata,104,"17,308",-,Apartment,1,99 yrs lease commencing from 2013,28,Outside Central Region,11 to 15
PAYA LEBAR RESIDENCES,"2,308,000","1,280.92","1,802",Mar-25,PAYA LEBAR ROAD,Resale,Strata,119,"19,395",-,Apartment,1,Freehold,14,Rest of Central Region,16 to 20
SKY VUE,"1,756,800",807.3,"2,176",Mar-25,BISHAN STREET 15,Resale,Strata,75,"23,424",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,21 to 25
