Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level,Latitude,Longitude,Full Address,Nearest MRT Stations,Nearby Hawker Centers,Shopping Malls Within Radius of 1km
NYON,"3,410,000","1,582.31","2,155",May-22,AMBER ROAD,New Sale,Strata,147,"23,197",-,Apartment,1,Freehold,15,Rest of Central Region,16 to 20,1.29980838493639,103.898492758597,12 AMBER ROAD NYON SINGAPORE 439858,TANJONG KATONG MRT STATION; MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
VILLA MARINA,"1,410,000","1,248.62","1,129",May-22,JALAN SEMPADAN,Resale,Strata,116,"12,155",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05,1.3110605533014,103.9279625451,21 JALAN SEMPADAN VILLA MARINA SINGAPORE 457398,SIGLAP MRT STATION,East Coast Lagoon Food Village,
MEYER MANSION,"2,815,200","1,108.69","2,539",May-22,MEYER ROAD,New Sale,Strata,103,"27,332",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
THE MEYERISE,"3,000,000","1,270.15","2,362",May-22,MEYER ROAD,Resale,Strata,118,"25,424",-,Condominium,1,Freehold,15,Rest of Central Region,06 to 10,1.29693793396578,103.892708682576,97 MEYER ROAD THE MEYERISE SINGAPORE 437918,TANJONG KATONG MRT STATION; KATONG PARK MRT STATION,,
MEYER MANSION,"4,861,310","1,722.24","2,823",May-22,MEYER ROAD,New Sale,Strata,160,"30,383",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
MEYER MANSION,"1,360,000",484.38,"2,808",May-22,MEYER ROAD,New Sale,Strata,45,"30,222",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
THE SHORE RESIDENCES,"2,500,000","1,377.79","1,814",May-22,AMBER ROAD,Resale,Strata,128,"19,531",-,Condominium,1,103 yrs lease commencing from 2009,15,Rest of Central Region,16 to 20,1.30280768824406,103.900988897666,81 AMBER ROAD THE SHORE RESIDENCES SINGAPORE 439893,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
MARINE BLUE,"1,768,888",979.52,"1,806",May-22,MARINE PARADE ROAD,Resale,Strata,91,"19,438",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05,1.30405559875185,103.904877122578,91 MARINE PARADE ROAD MARINE BLUE SINGAPORE 449314,MARINE PARADE MRT STATION; TANJONG KATONG MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
SIGLAP V,"846,000",581.26,"1,455",May-22,FIRST STREET,Resale,Strata,54,"15,667",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31284706410149,103.923788580901,2 FIRST STREET SIGLAP V SINGAPORE 458278,SIGLAP MRT STATION,,
JOO CHIAT MANSIONS,"1,750,000","1,237.86","1,414",May-22,JOO CHIAT PLACE,Resale,Strata,115,"15,217",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.31433566704984,103.904127822972,156 JOO CHIAT TERRACE JOO CHIAT MANSIONS SINGAPORE 427303,EUNOS MRT STATION,Eunos Crescent Blk 4A; Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,
SANCTUARY GREEN,"1,600,000","1,119.46","1,429",May-22,TANJONG RHU ROAD,Resale,Strata,104,"15,385",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10,1.29599148822782,103.870659351612,187 TANJONG RHU ROAD SANCTUARY GREEN SINGAPORE 436925,TANJONG RHU MRT STATION; NICOLL HIGHWAY MRT STATION; STADIUM MRT STATION,,Kallang Wave Mall; Leisure Park Kallang
LIV @ MB,"1,957,000",753.48,"2,597",May-22,ARTHUR ROAD,New Sale,Strata,70,"27,957",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,11 to 15,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"2,101,000",861.12,"2,440",May-22,ARTHUR ROAD,New Sale,Strata,80,"26,263",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,16 to 20,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"1,413,000",495.14,"2,854",May-22,ARTHUR ROAD,New Sale,Strata,46,"30,717",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,16 to 20,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
SEASIDE RESIDENCES,"1,300,000",559.73,"2,323",May-22,SIGLAP LINK,Sub Sale,Strata,52,"25,000",-,Apartment,1,99 yrs lease commencing from 2016,15,Outside Central Region,16 to 20,1.30741289729613,103.926676412664,18 SIGLAP LINK SEASIDE RESIDENCES SINGAPORE 448873,SIGLAP MRT STATION,East Coast Lagoon Food Village,
AMBER RESIDENCES,"2,090,000","1,248.62","1,674",May-22,AMBER ROAD,Resale,Strata,116,"18,017",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05,1.30125623537256,103.900826087949,50 AMBER ROAD AMBER RESIDENCES SINGAPORE 439888,TANJONG KATONG MRT STATION; MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
VILLA MARINA,"1,550,000","1,506.96","1,029",May-22,JALAN SEMPADAN,Resale,Strata,140,"11,071",-,Condominium,1,99 yrs lease commencing from 1995,15,Outside Central Region,01 to 05,1.3110605533014,103.9279625451,21 JALAN SEMPADAN VILLA MARINA SINGAPORE 457398,SIGLAP MRT STATION,East Coast Lagoon Food Village,
LIV @ MB,"2,713,000","1,119.46","2,423",May-22,ARTHUR ROAD,New Sale,Strata,104,"26,087",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,16 to 20,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"2,128,000",861.12,"2,471",May-22,ARTHUR ROAD,New Sale,Strata,80,"26,600",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,11 to 15,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"2,171,000",861.12,"2,521",May-22,ARTHUR ROAD,New Sale,Strata,80,"27,138",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,16 to 20,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"1,936,000",753.48,"2,569",May-22,ARTHUR ROAD,New Sale,Strata,70,"27,657",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,16 to 20,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"1,944,000",753.48,"2,580",May-22,ARTHUR ROAD,New Sale,Strata,70,"27,771",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,16 to 20,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"2,428,000","1,119.46","2,169",May-22,ARTHUR ROAD,New Sale,Strata,104,"23,346",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,01 to 05,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"3,016,000","1,270.15","2,375",May-22,ARTHUR ROAD,New Sale,Strata,118,"25,559",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,11 to 15,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LIV @ MB,"3,035,000","1,270.15","2,389",May-22,ARTHUR ROAD,New Sale,Strata,118,"25,720",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,16 to 20,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
MEYERHOUSE,"7,884,160","2,895.52","2,723",May-22,MEYER ROAD,New Sale,Strata,269,"29,309",-,Condominium,1,Freehold,15,Rest of Central Region,01 to 05,1.2983271637053,103.893447598793,128 MEYER ROAD MEYERHOUSE SINGAPORE 437938,TANJONG KATONG MRT STATION; KATONG PARK MRT STATION,,
AMBER PARK,"5,771,000","2,142.04","2,694",May-22,AMBER GARDENS,New Sale,Strata,199,"29,000",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20,1.30037788595042,103.899209385533,16 AMBER GARDENS AMBER PARK SINGAPORE 439961,TANJONG KATONG MRT STATION; MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
AMBER PARK,"3,369,000","1,302.44","2,587",May-22,AMBER GARDENS,New Sale,Strata,121,"27,843",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15,1.30037788595042,103.899209385533,16 AMBER GARDENS AMBER PARK SINGAPORE 439961,TANJONG KATONG MRT STATION; MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
COSTA RHU,"2,440,000","1,646.89","1,482",May-22,RHU CROSS,Resale,Strata,153,"15,948",-,Condominium,1,99 yrs lease commencing from 1994,15,Rest of Central Region,06 to 10,1.29708628576013,103.866898764032,9 RHU CROSS COSTA RHU SINGAPORE 437436,NICOLL HIGHWAY MRT STATION; TANJONG RHU MRT STATION; PROMENADE MRT STATION; PROMENADE MRT STATION,Golden Mile Food Centre,Duo; Millenia Walk; Kallang Wave Mall
POSHGROVE EAST,"1,900,000","1,733","1,096",May-22,EAST COAST ROAD,Resale,Strata,161,"11,801",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05,1.30913708258094,103.909432641514,331 EAST COAST ROAD POSHGROVE EAST SINGAPORE 429100,MARINE TERRACE MRT STATION; MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Marine Terrace Blk 50A (50A Marine Terrace); Dunman Food Centre,Katong Square; i12 Katong; Roxy Square
FLAMINGO VALLEY,"2,320,000","1,388.56","1,671",May-22,SIGLAP ROAD,Resale,Strata,129,"17,984",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05,1.31861107149419,103.922558986674,478 SIGLAP ROAD FLAMINGO VALLEY SINGAPORE 454852,,,
QUESTA @ DUNMAN,"1,280,000",775.01,"1,652",May-22,DUNMAN ROAD,Resale,Strata,72,"17,778",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10,1.30984270610085,103.896599466454,543 DUNMAN ROAD QUESTA @ DUNMAN SINGAPORE 439219,DAKOTA MRT STATION; PAYA LEBAR MRT STATION,Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,Katong Shopping Centre; City Plaza
MEYER MANSION,"3,748,000","1,496.2","2,505",May-22,MEYER ROAD,New Sale,Strata,139,"26,964",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
MEYER MANSION,"1,390,400",484.38,"2,870",May-22,MEYER ROAD,New Sale,Strata,45,"30,898",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
MEYER MANSION,"2,889,600","1,108.69","2,606",May-22,MEYER ROAD,New Sale,Strata,103,"28,054",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
MEYER MANSION,"3,630,000","1,399.32","2,594",May-22,MEYER ROAD,New Sale,Strata,130,"27,923",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
MEYER MANSION,"3,780,000","1,399.32","2,701",May-22,MEYER ROAD,New Sale,Strata,130,"29,077",-,Apartment,1,Freehold,15,Rest of Central Region,21 to 25,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
VITRA,"1,670,000","1,097.93","1,521",May-22,TEMBELING ROAD,Resale,Strata,102,"16,373",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.30955493460419,103.903168096964,170 TEMBELING ROAD VITRA SINGAPORE 423679,MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre); Geylang Serai Market; Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
LEGENDA AT JOO CHIAT,"1,540,000","1,227.1","1,255",May-22,JOO CHIAT LANE,Resale,Strata,114,"13,509",-,Condominium,1,99 yrs lease commencing from 2001,15,Rest of Central Region,01 to 05,1.31259185184259,103.901579821341,15 JOO CHIAT LANE LEGENDA AT JOO CHIAT SINGAPORE 428128,EUNOS MRT STATION,Eunos Crescent Blk 4A; Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,Katong Shopping Centre; Katong Square; i12 Katong; Roxy Square; City Plaza
KING'S MANSION,"3,000,000","1,603.84","1,871",May-22,TANJONG KATONG ROAD,Resale,Strata,149,"20,134",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15,1.30061340931524,103.898408751785,12 AMBER GARDENS KING'S MANSION SINGAPORE 439959,TANJONG KATONG MRT STATION; MARINE PARADE MRT STATION,Marine Parade Central Blk 84 (84 Marine Parade Central Market and Food Centre),Katong Shopping Centre; Katong Square; i12 Katong; Parkway Parade; Roxy Square
SANCTUARY GREEN,"1,238,000",850.36,"1,456",May-22,TANJONG RHU ROAD,Resale,Strata,79,"15,671",-,Condominium,1,99 yrs lease commencing from 1997,15,Rest of Central Region,06 to 10,1.29599148822782,103.870659351612,187 TANJONG RHU ROAD SANCTUARY GREEN SINGAPORE 436925,TANJONG RHU MRT STATION; NICOLL HIGHWAY MRT STATION; STADIUM MRT STATION,,Kallang Wave Mall; Leisure Park Kallang
ONE MEYER,"2,341,000",925.7,"2,529",May-22,MEYER PLACE,New Sale,Strata,86,"27,221",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.29824018210274,103.886163635826,1 MEYER PLACE ONE MEYER SINGAPORE 437988,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION,Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market),
LIV @ MB,"1,852,000",753.48,"2,458",May-22,ARTHUR ROAD,New Sale,Strata,70,"26,457",-,Condominium,1,99 yrs lease commencing from 2021,15,Rest of Central Region,11 to 15,1.29958935305958,103.888033424335,114D ARTHUR ROAD LIV @ MB SINGAPORE 439837,KATONG PARK MRT STATION; MOUNTBATTEN MRT STATION; DAKOTA MRT STATION,Old Airport Road Blk 51 (51 Old Airport Road Food Centre and Shopping Mall); Jalan Batu Blk 4A (Blk 4A Jalan Batu Hawker Centre/Market); Kallang Estate Fresh Market and Food Centre,
LA MARIPOSA,"1,315,000",688.9,"1,909",May-22,MANGIS ROAD,New Sale,Strata,64,"20,547",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.31270763418218,103.904671198022,35 MANGIS ROAD LA MARIPOSA SINGAPORE 424970,EUNOS MRT STATION,Eunos Crescent Blk 4A; Geylang Serai Market; Dunman Food Centre,Katong Square; i12 Katong; Roxy Square
ATLASSIA,"1,304,892",602.78,"2,165",May-22,JOO CHIAT PLACE,New Sale,Strata,56,"23,302",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05,1.3132765773147,103.900982170938,30 JOO CHIAT PLACE ATLASSIA SINGAPORE 427754,EUNOS MRT STATION,Eunos Crescent Blk 4A; Haig Road Blk 13/14 (Haig Road Market and Cooked Food Centre); Geylang Serai Market; Dunman Food Centre,Singpost Centre; City Plaza
RYMDEN 77,"1,637,100",904.18,"1,811",May-22,LORONG H TELOK KURAU,New Sale,Strata,84,"19,489",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05,1.31671012798955,103.911427920628,77 LORONG H TELOK KURAU RYMDEN 77 SINGAPORE 426094,KEMBANGAN MRT STATION; EUNOS MRT STATION,Eunos Crescent Blk 4A,
MEYER MANSION,"1,380,800",484.38,"2,851",May-22,MEYER ROAD,New Sale,Strata,45,"30,684",-,Apartment,1,Freehold,15,Rest of Central Region,06 to 10,1.29647219511777,103.891034649257,79 MEYER ROAD MEYER MANSION SINGAPORE 437906,KATONG PARK MRT STATION; TANJONG KATONG MRT STATION,,
