Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
IRWELL HILL RESIDENCES,"2,580,000",861.12,"2,996",Aug-25,IRWELL HILL,Sub Sale,Strata,80,"32,250",-,Apartment,1,99 yrs lease commencing from 2020,09,Core Central Region,01 to 05
TREE HOUSE,"2,000,000","1,291.68","1,548",Aug-25,CHESTNUT AVENUE,Resale,Strata,120,"16,667",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,21 to 25
FLORAVIEW,"1,100,000",721.19,"1,525",Aug-25,ANG MO KIO STREET 66,Resale,Strata,67,"16,418",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
SHELFORD SUITES,"2,700,000","1,270.15","2,126",Aug-25,SHELFORD ROAD,Resale,Strata,118,"22,881",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
CARISSA PARK CONDOMINIUM,"1,130,000","1,033.34","1,094",Aug-25,FLORA DRIVE,Resale,Strata,96,"11,771",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
REGENTVILLE,"1,358,000","1,151.75","1,179",Aug-25,HOUGANG STREET 92,Resale,Strata,107,"12,692",-,Apartment,1,99 yrs lease commencing from 1996,19,Outside Central Region,11 to 15
AFFINITY AT SERANGOON,"1,560,000",850.36,"1,835",Aug-25,SERANGOON NORTH AVENUE 1,Resale,Strata,79,"19,747",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
OASIS @ ELIAS,"1,410,000","1,280.92","1,101",Aug-25,ELIAS ROAD,Resale,Strata,119,"11,849",-,Condominium,1,99 yrs lease commencing from 2008,18,Outside Central Region,01 to 05
FAR HORIZON GARDENS,"2,200,000","1,948.28","1,129",Aug-25,ANG MO KIO AVENUE 9,Resale,Strata,181,"12,155",-,Condominium,1,99 yrs lease commencing from 1982,20,Outside Central Region,06 to 10
THE VERANDAH RESIDENCES,"2,500,000","1,248.62","2,002",Aug-25,PASIR PANJANG ROAD,Resale,Strata,116,"21,552",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
CLEMENTI PARK,"2,060,000","1,345.5","1,531",Aug-25,SUNSET WAY,Resale,Strata,125,"16,480",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
WATERFRONT ISLE,"1,415,000",914.94,"1,547",Aug-25,BEDOK RESERVOIR ROAD,Resale,Strata,85,"16,647",-,Condominium,1,99 yrs lease commencing from 2009,16,Outside Central Region,01 to 05
PENROSE,"2,618,888","1,173.28","2,232",Aug-25,SIMS DRIVE,Sub Sale,Strata,109,"24,026",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,11 to 15
THE ALPS RESIDENCES,"755,000",505.91,"1,492",Aug-25,TAMPINES STREET 86,Resale,Strata,47,"16,064",-,Condominium,1,99 yrs lease commencing from 2015,18,Outside Central Region,06 to 10
THE COMMODORE,"1,750,000","1,022.58","1,711",Aug-25,CANBERRA DRIVE,Sub Sale,Strata,95,"18,421",-,Condominium,1,99 yrs lease commencing from 2020,27,Outside Central Region,01 to 05
8@WOODLEIGH,"2,180,000","1,162.51","1,875",Aug-25,WOODLEIGH CLOSE,Resale,Strata,108,"20,185",-,Condominium,1,99 yrs lease commencing from 2008,13,Rest of Central Region,11 to 15
SENGKANG GRAND RESIDENCES,"945,000",495.14,"1,909",Aug-25,COMPASSVALE BOW,Sub Sale,Strata,46,"20,543",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
THE SPRINGBLOOM,"2,720,000","1,646.89","1,652",Aug-25,SERANGOON AVENUE 3,Resale,Strata,153,"17,778",-,Condominium,1,99 yrs lease commencing from 1995,19,Outside Central Region,06 to 10
THE LADYHILL,"6,800,000","2,325.02","2,925",Aug-25,LADY HILL ROAD,Resale,Strata,216,"31,481",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
AQUARIUS BY THE PARK,"1,138,000",893.41,"1,274",Aug-25,BEDOK RESERVOIR VIEW,Resale,Strata,83,"13,711",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
THE HILL @ONE-NORTH,"1,931,300",775.01,"2,492",Aug-25,SLIM BARRACKS RISE,New Sale,Strata,72,"26,824",-,Apartment,1,99 yrs lease commencing from 2022,05,Rest of Central Region,06 to 10
ROSE VILLE,"1,880,000","1,205.57","1,559",Aug-25,ROSE LANE,Resale,Strata,112,"16,786",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
PENROSE,"1,775,000",807.3,"2,199",Aug-25,SIMS DRIVE,Sub Sale,Strata,75,"23,667",-,Apartment,1,99 yrs lease commencing from 2019,14,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"1,790,000",764.24,"2,342",Aug-25,STIRLING ROAD,Resale,Strata,71,"25,211",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
PARKTOWN RESIDENCE,"2,783,000","1,184.04","2,350",Aug-25,TAMPINES STREET 62,New Sale,Strata,110,"25,300",-,Apartment,1,99 yrs lease commencing from 2023,18,Outside Central Region,06 to 10
THE INTERLACE,"5,180,000","3,153.85","1,642",Aug-25,DEPOT ROAD,Resale,Strata,293,"17,679",-,Condominium,1,99 yrs lease commencing from 2009,04,Rest of Central Region,21 to 25
AFFINITY AT SERANGOON,"2,160,000","1,151.75","1,875",Aug-25,SERANGOON NORTH AVENUE 1,Resale,Strata,107,"20,187",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,627,000",764.24,"3,437",Aug-25,ORCHARD BOULEVARD,New Sale,Strata,71,"37,000",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,26 to 30
STIRLING RESIDENCES,"1,480,000",635.08,"2,330",Aug-25,STIRLING ROAD,Resale,Strata,59,"25,085",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,06 to 10
HILLVIEW REGENCY,"1,350,000","1,130.22","1,194",Aug-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,105,"12,857",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,11 to 15
HILLVIEW REGENCY,"1,410,000","1,194.8","1,180",Aug-25,BUKIT BATOK EAST AVENUE 2,Resale,Strata,111,"12,703",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,16 to 20
HILLOCK GREEN,"2,780,000","1,184.04","2,348",Aug-25,LENTOR CENTRAL,New Sale,Strata,110,"25,273",-,Apartment,1,99 yrs lease commencing from 2022,26,Outside Central Region,21 to 25
BARTLEY RIDGE,"1,460,000",721.19,"2,024",Aug-25,MOUNT VERNON ROAD,Resale,Strata,67,"21,791",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
VALLEY PARK,"3,038,000","1,356.26","2,240",Aug-25,RIVER VALLEY ROAD,Resale,Strata,126,"24,111",-,Condominium,1,999 yrs lease commencing from 1877,10,Core Central Region,06 to 10
THE INFLORA,"940,000",742.72,"1,266",Aug-25,FLORA DRIVE,Resale,Strata,69,"13,623",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,710,300",882.65,"1,938",Aug-25,CANBERRA CRESCENT,New Sale,Strata,82,"20,857",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,106,100",570.49,"1,939",Aug-25,CANBERRA CRESCENT,New Sale,Strata,53,"20,870",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
THE SORRENTO,"822,500",441.32,"1,864",Aug-25,WEST COAST ROAD,Resale,Strata,41,"20,061",-,Condominium,1,Freehold,05,Outside Central Region,01 to 05
CANBERRA CRESCENT RESIDENCES,"1,355,700",667.37,"2,031",Aug-25,CANBERRA CRESCENT,New Sale,Strata,62,"21,866",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,01 to 05
THE CONTINUUM,"3,853,000","1,270.15","3,033",Aug-25,THIAM SIEW AVENUE,New Sale,Strata,118,"32,653",-,Apartment,1,Freehold,15,Rest of Central Region,11 to 15
TREE HOUSE,"1,300,000",861.12,"1,510",Aug-25,CHESTNUT AVENUE,Resale,Strata,80,"16,250",-,Condominium,1,99 yrs lease commencing from 2009,23,Outside Central Region,11 to 15
THE ESTUARY,"1,468,000","1,119.46","1,311",Aug-25,YISHUN AVENUE 1,Resale,Strata,104,"14,115",-,Condominium,1,99 yrs lease commencing from 2008,27,Outside Central Region,06 to 10
TEMBUSU GRAND,"4,100,000","1,711.48","2,396",Aug-25,JALAN TEMBUSU,New Sale,Strata,159,"25,786",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
CLAYDENCE,"3,075,300","1,205.57","2,551",Aug-25,STILL ROAD,New Sale,Strata,112,"27,458",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
SYMPHONY SUITES,"1,300,000","1,022.58","1,271",Aug-25,YISHUN CLOSE,Resale,Strata,95,"13,684",-,Condominium,1,99 yrs lease commencing from 2014,27,Outside Central Region,01 to 05
18 WOODSVILLE,"895,000",495.14,"1,808",Aug-25,WOODSVILLE CLOSE,Resale,Strata,46,"19,457",-,Apartment,1,Freehold,13,Rest of Central Region,06 to 10
MARINA BAY RESIDENCES,"1,625,000",731.95,"2,220",Aug-25,MARINA BOULEVARD,Resale,Strata,68,"23,897",-,Condominium,1,99 yrs lease commencing from 2005,01,Core Central Region,21 to 25
THE TRIZON,"4,700,000","2,185.09","2,151",Aug-25,RIDGEWOOD CLOSE,Resale,Strata,203,"23,153",-,Condominium,1,Freehold,10,Core Central Region,11 to 15
SIMS URBAN OASIS,"850,000",441.32,"1,926",Aug-25,SIMS DRIVE,Resale,Strata,41,"20,732",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
ADAM PARK CONDOMINIUM,"3,000,000","2,798.64","1,072",Aug-25,ADAM ROAD,Resale,Strata,260,"11,538",-,Condominium,1,Freehold,11,Core Central Region,01 to 05
VARSITY PARK CONDOMINIUM,"2,108,888","1,302.44","1,619",Aug-25,WEST COAST ROAD,Resale,Strata,121,"17,429",-,Condominium,1,99 yrs lease commencing from 2004,05,Outside Central Region,01 to 05
CITY GATE,"1,515,000",688.9,"2,199",Aug-25,BEACH ROAD,Resale,Strata,64,"23,672",-,Apartment,1,99 yrs lease commencing from 2014,07,Rest of Central Region,16 to 20
SIN MING PLAZA,"2,420,000","1,474.67","1,641",Aug-25,SIN MING ROAD,Resale,Strata,137,"17,664",-,Apartment,1,Freehold,20,Rest of Central Region,06 to 10
BARTLEY RIDGE,"880,000",462.85,"1,901",Aug-25,MOUNT VERNON ROAD,Resale,Strata,43,"20,465",-,Condominium,1,99 yrs lease commencing from 2012,13,Rest of Central Region,11 to 15
FLAMINGO VALLEY,"1,450,000",936.47,"1,548",Aug-25,SIGLAP ROAD,Resale,Strata,87,"16,667",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
TURQUOISE,"3,100,000","2,088.22","1,485",Aug-25,COVE DRIVE,Resale,Strata,194,"15,979",-,Condominium,1,99 yrs lease commencing from 2007,04,Core Central Region,01 to 05
DORMER PARK,"2,650,000","1,248.62","2,122",Aug-25,JERVOIS ROAD,Resale,Strata,116,"22,845",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE MADEIRA,"2,230,000","2,034.4","1,096",Aug-25,BUKIT BATOK STREET 31,Resale,Strata,189,"11,799",-,Condominium,1,99 yrs lease commencing from 2000,23,Outside Central Region,26 to 30
THE INFLORA,"940,000",742.72,"1,266",Aug-25,FLORA DRIVE,Resale,Strata,69,"13,623",-,Condominium,1,99 yrs lease commencing from 2012,17,Outside Central Region,01 to 05
GALLOP GABLES,"4,108,000","1,743.77","2,356",Aug-25,FARRER ROAD,Resale,Strata,162,"25,358",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
THE FLORENCE RESIDENCES,"1,818,000",925.7,"1,964",Aug-25,HOUGANG AVENUE 2,Resale,Strata,86,"21,140",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
AVILA GARDENS,"1,580,000","1,302.44","1,213",Aug-25,FLORA ROAD,Resale,Strata,121,"13,058",-,Condominium,1,Freehold,17,Outside Central Region,01 to 05
JADESCAPE,"1,800,000",764.24,"2,355",Aug-25,SHUNFU ROAD,Resale,Strata,71,"25,352",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,16 to 20
FLORAVIEW,"855,000",592.02,"1,444",Aug-25,ANG MO KIO STREET 66,Resale,Strata,55,"15,545",-,Apartment,1,Freehold,20,Outside Central Region,01 to 05
VIVA VISTA,"705,000",376.74,"1,871",Aug-25,SOUTH BUONA VISTA ROAD,Resale,Strata,35,"20,143",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
TRE RESIDENCES,"1,800,000",947.23,"1,900",Aug-25,GEYLANG EAST AVENUE 1,Resale,Strata,88,"20,455",-,Condominium,1,99 yrs lease commencing from 2014,14,Rest of Central Region,11 to 15
THE LADYHILL,"7,380,000","2,325.02","3,174",Aug-25,LADY HILL ROAD,Resale,Strata,216,"34,167",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
CHEN FANG MANSIONS,"1,180,000",936.47,"1,260",Aug-25,LORONG 33 GEYLANG,Resale,Strata,87,"13,563",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THE SUMMIT,"2,400,000","1,528.49","1,570",Aug-25,UPPER EAST COAST ROAD,Resale,Strata,142,"16,901",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
SKYLINE RESIDENCES,"3,350,000","1,474.67","2,272",Aug-25,TELOK BLANGAH ROAD,Resale,Strata,137,"24,453",-,Condominium,1,Freehold,04,Rest of Central Region,21 to 25
HEDGES PARK CONDOMINIUM,"1,325,000","1,076.4","1,231",Aug-25,FLORA DRIVE,Resale,Strata,100,"13,250",-,Condominium,1,99 yrs lease commencing from 2010,17,Outside Central Region,06 to 10
THE CASCADIA,"1,930,000",882.65,"2,187",Aug-25,BUKIT TIMAH ROAD,Resale,Strata,82,"23,537",-,Condominium,1,Freehold,21,Rest of Central Region,06 to 10
BRADDELL VIEW,"1,658,000","1,614.6","1,027",Aug-25,BRADDELL HILL,Resale,Strata,150,"11,053",-,Apartment,1,102 yrs lease commencing from 1978,20,Rest of Central Region,06 to 10
CAVENAGH GARDENS,"2,520,000","1,550.02","1,626",Aug-25,CAVENAGH ROAD,Resale,Strata,144,"17,500",-,Apartment,1,Freehold,09,Core Central Region,11 to 15
SKY VUE,"1,500,000",678.13,"2,212",Aug-25,BISHAN STREET 15,Resale,Strata,63,"23,810",-,Condominium,1,99 yrs lease commencing from 2013,20,Rest of Central Region,26 to 30
THE HILLFORD,"590,000",398.27,"1,481",Aug-25,JALAN JURONG KECHIL,Resale,Strata,37,"15,946",-,Apartment,1,60 yrs lease commencing from 2013,21,Rest of Central Region,01 to 05
NINETEEN SHELFORD ROAD,"1,880,000",861.12,"2,183",Aug-25,SHELFORD ROAD,Resale,Strata,80,"23,500",-,Condominium,1,Freehold,11,Core Central Region,06 to 10
ECO,"916,000",581.26,"1,576",Aug-25,BEDOK SOUTH AVENUE 3,Resale,Strata,54,"16,963",-,Condominium,1,99 yrs lease commencing from 2012,16,Outside Central Region,06 to 10
CLEMENTIWOODS CONDOMINIUM,"1,396,000","1,001.05","1,395",Aug-25,WEST COAST ROAD,Resale,Strata,93,"15,011",-,Condominium,1,99 yrs lease commencing from 2006,05,Outside Central Region,01 to 05
THE TAPESTRY,"1,645,000",925.7,"1,777",Aug-25,TAMPINES STREET 86,Resale,Strata,86,"19,128",-,Condominium,1,99 yrs lease commencing from 2017,18,Outside Central Region,11 to 15
ANGULLIA PARK RESIDENCES @ ORCHARD,"2,150,000",936.47,"2,296",Aug-25,CUSCADEN WALK,Resale,Strata,87,"24,713",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
THE CASCADIA,"2,860,000","1,216.33","2,351",Aug-25,BUKIT TIMAH ROAD,Resale,Strata,113,"25,310",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
EASTPOINT GREEN,"995,000",958,"1,039",Aug-25,SIMEI STREET 3,Resale,Strata,89,"11,180",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,06 to 10
CLAVON,"3,710,000","1,689.95","2,195",Aug-25,CLEMENTI AVENUE 1,Sub Sale,Strata,157,"23,631",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
GALLOP GABLES,"3,050,000","1,550.02","1,968",Aug-25,FARRER ROAD,Resale,Strata,144,"21,181",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
MIRAGE TOWER,"1,310,000",570.49,"2,296",Aug-25,KIM SENG ROAD,Resale,Strata,53,"24,717",-,Condominium,1,Freehold,09,Core Central Region,26 to 30
D'LEEDON,"3,038,000","1,614.6","1,882",Aug-25,LEEDON HEIGHTS,Resale,Strata,150,"20,253",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,11 to 15
PROMENADE PEAK,"2,975,000","1,033.34","2,879",Aug-25,ZION PROMENADE,New Sale,Strata,96,"30,990",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,16 to 20
PROMENADE PEAK,"1,993,700",667.37,"2,987",Aug-25,ZION PROMENADE,New Sale,Strata,62,"32,156",-,Condominium,1,99 yrs lease commencing from 2024,03,Rest of Central Region,26 to 30
GLOUCESTER MANSIONS,"1,300,000",656.6,"1,980",Aug-25,NEWTON ROAD,Resale,Strata,61,"21,311",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
HILL HOUSE,"1,830,000",624.31,"2,931",Aug-25,INSTITUTION HILL,New Sale,Strata,58,"31,552",-,Apartment,1,999 yrs lease commencing from 1841,09,Core Central Region,01 to 05
RIVER GREEN,"1,338,000",419.8,"3,187",Aug-25,RIVER VALLEY GREEN,New Sale,Strata,39,"34,308",-,Apartment,1,99 yrs lease commencing from 2024,09,Core Central Region,16 to 20
RIVER GREEN,"3,344,000",979.52,"3,414",Aug-25,RIVER VALLEY GREEN,New Sale,Strata,91,"36,747",-,Apartment,1,99 yrs lease commencing from 2024,09,Core Central Region,21 to 25
REGENCY LODGE,"2,400,000","1,280.92","1,874",Aug-25,SHANGHAI ROAD,Resale,Strata,119,"20,168",-,Apartment,1,Freehold,10,Core Central Region,01 to 05
AALTO,"4,182,000","1,528.49","2,736",Aug-25,MEYER ROAD,Resale,Strata,142,"29,451",-,Condominium,1,Freehold,15,Rest of Central Region,11 to 15
THE COLLECTIVE AT ONE SOPHIA,"1,278,000",452.09,"2,827",Aug-25,SOPHIA ROAD,New Sale,Strata,42,"30,429",-,Apartment,1,99 yrs lease commencing from 2023,09,Core Central Region,16 to 20
TERRA HILL,"5,250,000","1,894.46","2,771",Aug-25,YEW SIANG ROAD,New Sale,Strata,176,"29,830",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
UPPERHOUSE AT ORCHARD BOULEVARD,"2,301,000",699.66,"3,289",Aug-25,ORCHARD BOULEVARD,New Sale,Strata,65,"35,400",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,11 to 15
UPPERHOUSE AT ORCHARD BOULEVARD,"2,372,000",699.66,"3,390",Aug-25,ORCHARD BOULEVARD,New Sale,Strata,65,"36,492",-,Apartment,1,99 yrs lease commencing from 2024,10,Core Central Region,16 to 20
CHUAN PARK,"2,006,500",731.95,"2,741",Aug-25,LORONG CHUAN,New Sale,Strata,68,"29,507",-,Condominium,1,99 yrs lease commencing from 2024,19,Outside Central Region,11 to 15
TREVISTA,"2,400,000","1,108.69","2,165",Aug-25,LORONG 3 TOA PAYOH,Resale,Strata,103,"23,301",-,Condominium,1,99 yrs lease commencing from 2008,12,Rest of Central Region,21 to 25
THE ORIENT,"1,350,000",721.19,"1,872",Aug-25,PASIR PANJANG ROAD,Resale,Strata,67,"20,149",-,Apartment,1,Freehold,05,Rest of Central Region,01 to 05
NEWEST,"2,730,000","2,551.07","1,070",Aug-25,WEST COAST DRIVE,Resale,Strata,237,"11,519",-,Apartment,1,956 yrs lease commencing from 1928,05,Outside Central Region,01 to 05
THE HELICONIA,"1,725,000","1,302.44","1,324",Aug-25,JALAN DAUD,Resale,Strata,121,"14,256",-,Condominium,1,Freehold,14,Outside Central Region,06 to 10
SOUTHAVEN II,"2,500,000","1,722.24","1,452",Aug-25,HINDHEDE WALK,Resale,Strata,160,"15,625",-,Condominium,1,999 yrs lease commencing from 1877,21,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,940,000","1,087.16","1,784",Aug-25,TAMPINES LANE,Resale,Strata,101,"19,208",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
SYMPHONY HEIGHTS,"1,750,000",968.76,"1,806",Aug-25,HUME AVENUE,Resale,Strata,90,"19,444",-,Condominium,1,Freehold,21,Outside Central Region,06 to 10
SCOTTS HIGHPARK,"7,400,000","3,466.01","2,135",Aug-25,SCOTTS ROAD,Resale,Strata,322,"22,981",-,Condominium,1,Freehold,09,Core Central Region,16 to 20
CANBERRA CRESCENT RESIDENCES,"1,567,200",796.54,"1,968",Aug-25,CANBERRA CRESCENT,New Sale,Strata,74,"21,178",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
NORMANTON PARK,"2,900,000","1,313.21","2,208",Aug-25,NORMANTON PARK,Sub Sale,Strata,122,"23,770",-,Apartment,1,99 yrs lease commencing from 2019,05,Rest of Central Region,21 to 25
CANBERRA CRESCENT RESIDENCES,"2,240,600","1,162.51","1,927",Aug-25,CANBERRA CRESCENT,New Sale,Strata,108,"20,746",-,Apartment,1,99 yrs lease commencing from 2024,27,Outside Central Region,06 to 10
LENTOR MANSION,"3,256,000","1,485.43","2,192",Aug-25,LENTOR GARDENS,New Sale,Strata,138,"23,594",-,Apartment,1,99 yrs lease commencing from 2023,26,Outside Central Region,01 to 05
THE RED HOUSE,"1,100,000",764.24,"1,439",Aug-25,EAST COAST ROAD,Resale,Strata,71,"15,493",-,Apartment,1,99 yrs lease commencing from 2012,15,Rest of Central Region,01 to 05
RIVER ISLES,"1,400,800",947.23,"1,479",Aug-25,EDGEDALE PLAINS,Resale,Strata,88,"15,918",-,Condominium,1,99 yrs lease commencing from 2012,19,Outside Central Region,06 to 10
GRANGE 1866,"1,664,000",527.44,"3,155",Aug-25,GRANGE ROAD,New Sale,Strata,49,"33,959",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
TEMBUSU GRAND,"4,124,000","1,711.48","2,410",Aug-25,JALAN TEMBUSU,New Sale,Strata,159,"25,937",-,Condominium,1,99 yrs lease commencing from 2022,15,Rest of Central Region,06 to 10
MAPLE WOODS,"3,258,000","1,539.25","2,117",Aug-25,BUKIT TIMAH ROAD,Resale,Strata,143,"22,783",-,Condominium,1,Freehold,21,Rest of Central Region,01 to 05
CLAYDENCE,"2,220,000",871.88,"2,546",Aug-25,STILL ROAD,New Sale,Strata,81,"27,407",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
RIVERSAILS,"1,650,000","1,108.69","1,488",Aug-25,UPPER SERANGOON CRESCENT,Resale,Strata,103,"16,019",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,06 to 10
FORESQUE RESIDENCES,"760,000",462.85,"1,642",Aug-25,PETIR ROAD,Resale,Strata,43,"17,674",-,Condominium,1,99 yrs lease commencing from 2011,23,Outside Central Region,16 to 20
THE CREST,"2,358,000","1,323.97","1,781",Aug-25,PRINCE CHARLES CRESCENT,Resale,Strata,123,"19,171",-,Condominium,1,99 yrs lease commencing from 2012,03,Rest of Central Region,06 to 10
MELVILLE PARK,"1,030,000","1,044.11",986,Aug-25,SIMEI STREET 1,Resale,Strata,97,"10,619",-,Condominium,1,99 yrs lease commencing from 1992,18,Outside Central Region,11 to 15
MAYFAIR MODERN,"1,620,000",796.54,"2,034",Aug-25,RIFLE RANGE ROAD,Resale,Strata,74,"21,892",-,Condominium,1,99 yrs lease commencing from 2018,21,Rest of Central Region,06 to 10
LE QUEST,"808,000",495.14,"1,632",Aug-25,BUKIT BATOK STREET 41,Resale,Strata,46,"17,565",-,Apartment,1,99 yrs lease commencing from 2016,23,Outside Central Region,11 to 15
