Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Street Name,Type of Sale,Type of Area,Area (SQM),Unit Price ($ PSM),Nett Price($),Property Type,Number of Units,Tenure,Postal District,Market Segment,Floor Level
CASHEW HEIGHTS CONDOMINIUM,"1,970,000","1,657.66","1,188",Dec-20,CASHEW ROAD,Resale,Strata,154,"12,792",-,Condominium,1,999 yrs lease commencing from 1882,23,Outside Central Region,11 to 15
ROSEWOOD,"865,000","1,173.28",737,Dec-20,ROSEWOOD DRIVE,Resale,Strata,109,"7,936",-,Condominium,1,99 yrs lease commencing from 2000,25,Outside Central Region,11 to 15
CELESTIA,"1,088,000",871.88,"1,248",Dec-20,JOO CHIAT TERRACE,Resale,Strata,81,"13,432",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
VENTUNO BALMORAL,"2,310,000","1,313.21","1,759",Dec-20,BALMORAL ROAD,Resale,Strata,122,"18,934",-,Apartment,1,Freehold,10,Core Central Region,06 to 10
REGENT PARK,"900,000",807.3,"1,115",Dec-20,JALAN LEMPENG,Resale,Strata,75,"12,000",-,Condominium,1,99 yrs lease commencing from 1993,05,Outside Central Region,06 to 10
THE TESSARINA,"2,350,000","1,313.21","1,790",Dec-20,WILBY ROAD,Resale,Strata,122,"19,262",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
YISHUN SAPPHIRE,"1,070,000","1,377.79",777,Dec-20,CANBERRA DRIVE,Resale,Strata,128,"8,359",-,Condominium,1,99 yrs lease commencing from 1998,27,Outside Central Region,11 to 15
ROYALE MANSIONS,"1,130,000","1,119.46","1,009",Dec-20,PULASAN ROAD,Resale,Strata,104,"10,865",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE WARREN,"916,800","1,065.64",860,Dec-20,CHOA CHU KANG LOOP,Resale,Strata,99,"9,261",-,Condominium,1,99 yrs lease commencing from 2001,23,Outside Central Region,11 to 15
BAYSHORE PARK,"1,230,000","1,173.28","1,048",Dec-20,BAYSHORE ROAD,Resale,Strata,109,"11,284",-,Condominium,1,99 yrs lease commencing from 1982,16,Outside Central Region,21 to 25
NEPTUNE COURT,"1,030,000","1,270.15",811,Dec-20,MARINE VISTA,Resale,Strata,118,"8,729",-,Apartment,1,99 yrs lease commencing from 1976,15,Outside Central Region,01 to 05
D'LEEDON,"3,050,000","1,980.58","1,540",Dec-20,LEEDON HEIGHTS,Resale,Strata,184,"16,576",-,Condominium,1,99 yrs lease commencing from 2010,10,Core Central Region,06 to 10
PANDAN VALLEY,"3,250,000","2,669.47","1,217",Dec-20,PANDAN VALLEY,Resale,Strata,248,"13,105",-,Condominium,1,Freehold,21,Rest of Central Region,11 to 15
CLEMENTI PARK,"1,205,000","1,076.4","1,119",Dec-20,SUNSET WAY,Resale,Strata,100,"12,050",-,Condominium,1,Freehold,21,Outside Central Region,01 to 05
WATERFRONT WAVES,"970,000",968.76,"1,001",Dec-20,BEDOK RESERVOIR ROAD,Resale,Strata,90,"10,778",-,Condominium,1,99 yrs lease commencing from 2007,16,Outside Central Region,01 to 05
TANJONG RIA CONDOMINIUM,"1,620,000","1,377.79","1,176",Dec-20,TANJONG RHU ROAD,Resale,Strata,128,"12,656",-,Condominium,1,99 yrs lease commencing from 1993,15,Rest of Central Region,11 to 15
MOUNT FABER LODGE,"4,018,880","3,702.82","1,085",Dec-20,MOUNT FABER ROAD,Resale,Strata,344,"11,683",-,Condominium,1,Freehold,04,Rest of Central Region,06 to 10
PRIME RESIDENCE,"670,000",581.26,"1,153",Dec-20,LORONG 22 GEYLANG,Resale,Strata,54,"12,407",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
THOMSON THREE,"1,180,000",710.42,"1,661",Dec-20,BRIGHT HILL DRIVE,Resale,Strata,66,"17,879",-,Apartment,1,99 yrs lease commencing from 2012,20,Rest of Central Region,16 to 20
THE CENTRIS,"1,350,000","1,151.75","1,172",Dec-20,JURONG WEST CENTRAL 3,Resale,Strata,107,"12,617",-,Apartment,1,99 yrs lease commencing from 2006,22,Outside Central Region,11 to 15
HILLBROOKS,"1,325,000","1,270.15","1,043",Dec-20,HILLVIEW AVENUE,Resale,Strata,118,"11,229",-,Condominium,1,Freehold,23,Outside Central Region,01 to 05
# 1 LOFT,"668,000",592.02,"1,128",Dec-20,LORONG 24 GEYLANG,Resale,Strata,55,"12,145",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
SUITES @ EASTCOAST,"547,000",355.21,"1,540",Dec-20,UPPER EAST COAST ROAD,Resale,Strata,33,"16,576",-,Condominium,1,Freehold,15,Outside Central Region,01 to 05
L'VIV,"1,925,000",990.29,"1,944",Dec-20,NEWTON ROAD,Resale,Strata,92,"20,924",-,Apartment,1,Freehold,11,Core Central Region,11 to 15
CASAFINA,"1,090,000","1,237.86",881,Dec-20,BEDOK SOUTH AVENUE 1,Resale,Strata,115,"9,478",-,Condominium,1,99 yrs lease commencing from 1996,16,Outside Central Region,01 to 05
KENTVIEW PARK,"1,345,000","1,302.44","1,033",Dec-20,PASIR PANJANG HILL,Resale,Strata,121,"11,116",-,Condominium,1,Freehold,05,Rest of Central Region,01 to 05
RAFFLESIA CONDOMINIUM,"1,380,000","1,194.8","1,155",Dec-20,BISHAN STREET 21,Resale,Strata,111,"12,432",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
RIVERSOUND RESIDENCE,"1,220,000","1,227.1",994,Dec-20,SENGKANG EAST AVENUE,Resale,Strata,114,"10,702",-,Condominium,1,99 yrs lease commencing from 2011,19,Outside Central Region,01 to 05
EASTPOINT GREEN,"880,000","1,302.44",676,Dec-20,SIMEI STREET 3,Resale,Strata,121,"7,273",-,Condominium,1,99 yrs lease commencing from 1996,18,Outside Central Region,01 to 05
THE CLIFT,"1,525,000",818.06,"1,864",Dec-20,MCCALLUM STREET,Resale,Strata,76,"20,066",-,Apartment,1,99 yrs lease commencing from 2004,01,Core Central Region,16 to 20
COUNTRY PARK CONDOMINIUM,"2,180,000","1,765.3","1,235",Dec-20,BEDOK ROAD,Resale,Strata,164,"13,293",-,Condominium,1,Freehold,16,Outside Central Region,01 to 05
REFLECTIONS AT KEPPEL BAY,"1,618,000","1,097.93","1,474",Dec-20,KEPPEL BAY VIEW,Resale,Strata,102,"15,863",-,Condominium,1,99 yrs lease commencing from 2006,04,Rest of Central Region,31 to 35
PARC BOTANNIA,"612,000",430.56,"1,421",Dec-20,FERNVALE STREET,Sub Sale,Strata,40,"15,300",-,Condominium,1,99 yrs lease commencing from 2016,28,Outside Central Region,06 to 10
STRATUM,"1,730,000","1,765.3",980,Dec-20,ELIAS ROAD,Resale,Strata,164,"10,549",-,Condominium,1,99 yrs lease commencing from 2012,18,Outside Central Region,01 to 05
NOVA 88,"870,000",602.78,"1,443",Dec-20,BHAMO ROAD,Resale,Strata,56,"15,536",-,Apartment,1,Freehold,12,Rest of Central Region,01 to 05
HILLVIEW HEIGHTS,"1,965,000","1,668.42","1,178",Dec-20,HILLVIEW AVENUE,Resale,Strata,155,"12,677",-,Condominium,1,Freehold,23,Outside Central Region,06 to 10
THE BELVEDERE,"2,600,000","1,377.79","1,887",Dec-20,MEYER ROAD,Resale,Strata,128,"20,313",-,Condominium,1,Freehold,15,Rest of Central Region,16 to 20
CHATELET,"2,560,000","1,388.56","1,844",Dec-20,MARGOLIOUTH ROAD,Resale,Strata,129,"19,845",-,Condominium,1,Freehold,10,Core Central Region,06 to 10
THE LAKEFRONT RESIDENCES,"1,480,000","1,216.33","1,217",Dec-20,LAKESIDE DRIVE,Resale,Strata,113,"13,097",-,Condominium,1,99 yrs lease commencing from 2010,22,Outside Central Region,06 to 10
SPRING @ KATONG,"1,680,000","1,119.46","1,501",Dec-20,CEYLON ROAD,Resale,Strata,104,"16,154",-,Apartment,1,Freehold,15,Rest of Central Region,01 to 05
THE GARDENS AT BISHAN,"970,000",882.65,"1,099",Dec-20,SIN MING WALK,Resale,Strata,82,"11,829",-,Condominium,1,99 yrs lease commencing from 1997,20,Rest of Central Region,06 to 10
THE LAKESHORE,"1,185,000","1,119.46","1,059",Dec-20,JURONG WEST STREET 41,Resale,Strata,104,"11,394",-,Condominium,1,99 yrs lease commencing from 2002,22,Outside Central Region,06 to 10
ORANGE GROVE RESIDENCES,"4,550,000","2,378.84","1,913",Dec-20,ORANGE GROVE ROAD,Resale,Strata,221,"20,588",-,Condominium,1,Freehold,10,Core Central Region,01 to 05
8 SAINT THOMAS,"5,585,000","1,754.53","3,183",Dec-20,ST. THOMAS WALK,Resale,Strata,163,"34,264",-,Condominium,1,Freehold,09,Core Central Region,31 to 35
RIVIERE,"3,143,240","1,248.62","2,517",Dec-20,JIAK KIM STREET,New Sale,Strata,116,"27,097",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,16 to 20
JADESCAPE,"961,000",527.44,"1,822",Dec-20,SHUNFU ROAD,New Sale,Strata,49,"19,612",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,01 to 05
MIDWOOD,"776,500",484.38,"1,603",Dec-20,HILLVIEW RISE,New Sale,Strata,45,"17,256",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
MIDWOOD,"1,104,000",688.9,"1,603",Dec-20,HILLVIEW RISE,New Sale,Strata,64,"17,250",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
MIDWOOD,"1,157,400",688.9,"1,680",Dec-20,HILLVIEW RISE,New Sale,Strata,64,"18,084",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,16 to 20
WHISTLER GRAND,"995,200",613.55,"1,622",Dec-20,WEST COAST VALE,New Sale,Strata,57,"17,460",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,31 to 35
WHISTLER GRAND,"1,081,600",688.9,"1,570",Dec-20,WEST COAST VALE,New Sale,Strata,64,"16,900",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,36 to 40
WHISTLER GRAND,"1,523,200","1,065.64","1,429",Dec-20,WEST COAST VALE,New Sale,Strata,99,"15,386",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,36 to 40
VERDALE,"824,400",473.62,"1,741",Dec-20,DE SOUZA AVENUE,New Sale,Strata,44,"18,736",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,280,000",753.48,"1,699",Dec-20,BROOKVALE DRIVE,New Sale,Strata,70,"18,286",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"1,747,000",979.52,"1,784",Dec-20,BROOKVALE DRIVE,New Sale,Strata,91,"19,198",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
JADESCAPE,"932,000",527.44,"1,767",Dec-20,SHUNFU ROAD,New Sale,Strata,49,"19,020",-,Condominium,1,99 yrs lease commencing from 2018,20,Rest of Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"2,037,000","1,173.28","1,736",Dec-20,BROOKVALE DRIVE,New Sale,Strata,109,"18,688",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"1,294,000",742.72,"1,742",Dec-20,BROOKVALE DRIVE,New Sale,Strata,69,"18,754",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
AMBER PARK,"1,863,810",742.72,"2,509",Dec-20,AMBER GARDENS,New Sale,Strata,69,"27,012",-,Condominium,1,Freehold,15,Rest of Central Region,21 to 25
URBAN TREASURES,"1,270,000",656.6,"1,837",Dec-20,JALAN EUNOS,New Sale,Strata,61,"19,779","1,206,500",Condominium,1,Freehold,14,Outside Central Region,01 to 05
URBAN TREASURES,"1,013,000",516.67,"1,863",Dec-20,JALAN EUNOS,New Sale,Strata,48,"20,049","962,350",Condominium,1,Freehold,14,Outside Central Region,01 to 05
AFFINITY AT SERANGOON,"1,699,000","1,151.75","1,475",Dec-20,SERANGOON NORTH AVENUE 1,New Sale,Strata,107,"15,879",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,06 to 10
STIRLING RESIDENCES,"2,657,000","1,345.5","1,975",Dec-20,STIRLING ROAD,New Sale,Strata,125,"21,256",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,36 to 40
VERTICUS,"1,220,000",635.08,"1,921",Dec-20,JALAN KEMAMAN,New Sale,Strata,59,"20,678",-,Apartment,1,Freehold,12,Rest of Central Region,06 to 10
TREASURE AT TAMPINES,"987,000",678.13,"1,455",Dec-20,TAMPINES LANE,New Sale,Strata,63,"15,667",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
DAIRY FARM RESIDENCES,"1,075,000",721.19,"1,491",Dec-20,DAIRY FARM LANE,New Sale,Strata,67,"16,045",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,01 to 05
DAIRY FARM RESIDENCES,"1,545,000",936.47,"1,650",Dec-20,DAIRY FARM LANE,New Sale,Strata,87,"17,759",-,Apartment,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
CLAVON,"1,273,000",764.24,"1,666",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,930",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,593,000",958,"1,663",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"17,899",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
PARC CLEMATIS,"2,626,000","1,496.2","1,755",Dec-20,JALAN LEMPENG,New Sale,Strata,139,"18,892",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
CLAVON,"1,628,000",958,"1,699",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"18,292",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,357,000",764.24,"1,776",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"19,113",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,31 to 35
KI RESIDENCES AT BROOKVALE,"2,635,000","1,474.67","1,787",Dec-20,BROOKVALE DRIVE,New Sale,Strata,137,"19,234",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,01 to 05
CLAVON,"849,000",527.44,"1,610",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,49,"17,327",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
MIDWOOD,"905,300",548.96,"1,649",Dec-20,HILLVIEW RISE,New Sale,Strata,51,"17,751",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
CLAVON,"1,788,000","1,130.22","1,582",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,105,"17,029",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
CLAVON,"1,349,000",764.24,"1,765",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"19,000",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,26 to 30
CLAVON,"1,638,000",958,"1,710",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"18,404",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,31 to 35
CLAVON,"1,276,000",764.24,"1,670",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,972",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,31 to 35
SENGKANG GRAND RESIDENCES,"1,338,400",764.24,"1,751",Dec-20,COMPASSVALE BOW,New Sale,Strata,71,"18,851",-,Apartment,1,99 yrs lease commencing from 2018,19,Outside Central Region,11 to 15
PARC CLEMATIS,"1,509,000",893.41,"1,689",Dec-20,JALAN LEMPENG,New Sale,Strata,83,"18,181",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,11 to 15
PARC CLEMATIS,"1,148,500",721.19,"1,593",Dec-20,JALAN LEMPENG,New Sale,Strata,67,"17,142",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
PARC CLEMATIS,"1,450,000",914.94,"1,585",Dec-20,JALAN LEMPENG,New Sale,Strata,85,"17,059",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,453,000",914.94,"1,588",Dec-20,JALAN LEMPENG,New Sale,Strata,85,"17,094",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,06 to 10
PARC CLEMATIS,"1,190,500",721.19,"1,651",Dec-20,JALAN LEMPENG,New Sale,Strata,67,"17,769",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,16 to 20
PARC CLEMATIS,"1,207,500",721.19,"1,674",Dec-20,JALAN LEMPENG,New Sale,Strata,67,"18,022",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
PARC CLEMATIS,"1,210,500",721.19,"1,678",Dec-20,JALAN LEMPENG,New Sale,Strata,67,"18,067",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,21 to 25
THE ESSENCE,"1,085,900",893.41,"1,215",Dec-20,CHONG KUO ROAD,New Sale,Strata,83,"13,083",-,Apartment,1,99 yrs lease commencing from 2018,26,Outside Central Region,01 to 05
ONE PEARL BANK,"1,538,000",559.73,"2,748",Dec-20,PEARL BANK,New Sale,Strata,52,"29,577",-,Apartment,1,99 yrs lease commencing from 2019,03,Rest of Central Region,26 to 30
MIDWOOD,"816,100",484.38,"1,685",Dec-20,HILLVIEW RISE,New Sale,Strata,45,"18,136",-,Condominium,1,99 yrs lease commencing from 2018,23,Outside Central Region,11 to 15
WHISTLER GRAND,"823,200",505.91,"1,627",Dec-20,WEST COAST VALE,New Sale,Strata,47,"17,515",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
WHISTLER GRAND,"826,400",505.91,"1,633",Dec-20,WEST COAST VALE,New Sale,Strata,47,"17,583",-,Apartment,1,99 yrs lease commencing from 2018,05,Outside Central Region,21 to 25
AVENUE SOUTH RESIDENCE,"1,108,000",527.44,"2,101",Dec-20,SILAT AVENUE,New Sale,Strata,49,"22,612",-,Apartment,1,99 yrs lease commencing from 2018,03,Rest of Central Region,26 to 30
VERDALE,"1,734,100","1,011.82","1,714",Dec-20,DE SOUZA AVENUE,New Sale,Strata,94,"18,448",-,Apartment,1,99 yrs lease commencing from 2018,21,Rest of Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,582,000",861.12,"1,837",Dec-20,BROOKVALE DRIVE,New Sale,Strata,80,"19,775",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"977,000",678.13,"1,441",Dec-20,TAMPINES LANE,New Sale,Strata,63,"15,508",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
KI RESIDENCES AT BROOKVALE,"1,354,000",753.48,"1,797",Dec-20,BROOKVALE DRIVE,New Sale,Strata,70,"19,343",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
THE JOVELL,"825,600",635.08,"1,300",Dec-20,FLORA DRIVE,New Sale,Strata,59,"13,993",-,Condominium,1,99 yrs lease commencing from 2018,17,Outside Central Region,01 to 05
KI RESIDENCES AT BROOKVALE,"1,546,000",861.12,"1,795",Dec-20,BROOKVALE DRIVE,New Sale,Strata,80,"19,325",-,Condominium,1,999 yrs lease commencing from 1885,21,Outside Central Region,06 to 10
THE ANTARES,"2,401,980","1,367.03","1,757",Dec-20,MATTAR ROAD,New Sale,Strata,127,"18,913",-,Apartment,1,99 yrs lease commencing from 2018,14,Rest of Central Region,16 to 20
STIRLING RESIDENCES,"2,629,000","1,345.5","1,954",Dec-20,STIRLING ROAD,New Sale,Strata,125,"21,032",-,Apartment,1,99 yrs lease commencing from 2017,03,Rest of Central Region,31 to 35
TREASURE AT TAMPINES,"1,013,000",678.13,"1,494",Dec-20,TAMPINES LANE,New Sale,Strata,63,"16,079",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
NOMA,"698,400",387.5,"1,802",Dec-20,GUILLEMARD ROAD,New Sale,Strata,36,"19,400",-,Apartment,1,Freehold,14,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"982,000",678.13,"1,448",Dec-20,TAMPINES LANE,New Sale,Strata,63,"15,587",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
TREASURE AT TAMPINES,"1,767,000","1,345.5","1,313",Dec-20,TAMPINES LANE,New Sale,Strata,125,"14,136",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,06 to 10
FORETT@BUKIT TIMAH,"1,454,000",764.24,"1,903",Dec-20,TOH TUCK ROAD,New Sale,Strata,71,"20,479",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
INFINI AT EAST COAST,"1,980,000","1,044.11","1,896",Dec-20,EAST COAST ROAD,New Sale,Strata,97,"20,412",-,Apartment,1,Freehold,15,Outside Central Region,01 to 05
TREASURE AT TAMPINES,"1,399,000","1,087.16","1,287",Dec-20,TAMPINES LANE,New Sale,Strata,101,"13,851",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,01 to 05
FORETT@BUKIT TIMAH,"1,880,000",979.52,"1,919",Dec-20,TOH TUCK ROAD,New Sale,Strata,91,"20,659",-,Apartment,1,Freehold,21,Rest of Central Region,01 to 05
TREASURE AT TAMPINES,"1,303,000",914.94,"1,424",Dec-20,TAMPINES LANE,New Sale,Strata,85,"15,329",-,Condominium,1,99 yrs lease commencing from 2018,18,Outside Central Region,11 to 15
CLAVON,"1,012,000",678.13,"1,492",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"16,063",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,153,000",764.24,"1,509",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,239",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,205,000",764.24,"1,577",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,972",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,210,000",764.24,"1,583",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,042",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,460,000",958,"1,524",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"16,404",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,016,000",678.13,"1,498",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"16,127",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,156,000",764.24,"1,513",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,282",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"2,353,000","1,582.31","1,487",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,147,"16,007",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,209,000",764.24,"1,582",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,028",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,214,000",764.24,"1,588",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,099",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,020,000",678.13,"1,504",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"16,190",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,159,000",764.24,"1,517",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,324",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,213,000",764.24,"1,587",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,085",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,218,000",764.24,"1,594",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"17,155",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,479,000",958,"1,544",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,89,"16,618",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,037,000",678.13,"1,529",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,63,"16,460",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
CLAVON,"1,176,000",764.24,"1,539",Dec-20,CLEMENTI AVENUE 1,New Sale,Strata,71,"16,563",-,Apartment,1,99 yrs lease commencing from 2019,05,Outside Central Region,01 to 05
