Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
MARINA ONE RESIDENCES,1681900.0,742.72,2265.0,2021-12-01,69.0,24375.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,6,1,0,0
MARINA ONE RESIDENCES,1724580.0,742.72,2322.0,2021-12-01,69.0,24994.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,6,1,0,0
MARINA BAY RESIDENCES,2400000.0,1076.4,2230.0,2021-12-01,100.0,24000.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,46.0,8,2,4,10,2,8,9,1,1,0
MARINA ONE RESIDENCES,1697800.0,742.72,2286.0,2021-12-01,69.0,24606.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,7,1,0,0
MARINA ONE RESIDENCES,1698771.0,731.95,2321.0,2021-12-01,68.0,24982.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,6,1,0,0
THE SAIL @ MARINA BAY,1980000.0,936.47,2114.0,2021-12-01,87.0,22759.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,46.0,11,4,3,11,4,12,1,1,0,0
EMERALD GARDEN,2650000.0,1345.5,1970.0,2021-12-01,125.0,21200.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,46.0,13,7,7,12,5,13,1,1,1,1
THE CLIFT,900000.0,495.14,1818.0,2021-12-01,46.0,19565.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,46.0,14,7,7,11,3,11,3,1,0,0
ROBINSON SUITES,1473600.0,613.55,2402.0,2021-12-01,57.0,25853.0,1.28093474456197,103.849822465734,50 ROBINSON ROAD ROBINSON SUITES SINGAPORE 068882,0.2632959936700794,46.0,13,7,6,11,4,13,5,1,0,0
ONE SHENTON,2700000.0,1593.07,1695.0,2021-12-01,148.0,18243.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,46.0,13,6,4,11,4,11,8,1,0,0
THE SAIL @ MARINA BAY,2120000.0,1033.34,2052.0,2021-12-01,96.0,22083.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,46.0,11,4,3,11,4,12,5,1,0,0
V ON SHENTON,3800000.0,1765.3,2153.0,2021-12-01,164.0,23171.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,46.0,11,6,4,9,3,9,8,1,0,0
MARINA ONE RESIDENCES,1688207.0,764.24,2209.0,2021-12-01,71.0,23778.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,4,1,0,0
THE SAIL @ MARINA BAY,1550000.0,882.65,1756.0,2021-12-01,82.0,18902.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,46.0,11,4,3,11,4,12,2,1,0,0
THE RIVERSIDE PIAZZA,1610000.0,1011.82,1591.0,2021-12-01,94.0,17128.0,1.2884862000316,103.844049441363,11 KENG CHEOW STREET THE RIVERSIDE PIAZZA SINGAPORE 059608,0.98304101354524,46.0,9,6,6,13,7,16,1,1,0,1
MARINA ONE RESIDENCES,1686287.0,753.48,2238.0,2021-12-01,70.0,24090.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,5,1,0,0
MARINA ONE RESIDENCES,1744865.0,753.48,2316.0,2021-12-01,70.0,24927.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,7,1,0,0
MARINA ONE RESIDENCES,1682151.0,742.72,2265.0,2021-12-01,69.0,24379.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,6,1,0,0
MARINA BAY SUITES,3100000.0,1625.36,1907.0,2021-12-01,151.0,20530.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,46.0,12,4,3,11,4,11,9,1,1,0
PEOPLE'S PARK COMPLEX,570000.0,409.03,1394.0,2021-12-01,38.0,15000.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,46.0,11,8,4,13,7,13,5,1,0,1
THE CLIFT,990000.0,527.44,1877.0,2021-12-01,49.0,20204.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,46.0,14,7,7,11,3,11,4,1,0,0
MARINA ONE RESIDENCES,1833172.0,775.01,2365.0,2021-12-01,72.0,25461.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,46.0,10,2,3,8,2,7,7,1,0,0
V ON SHENTON,1920000.0,1097.93,1749.0,2021-12-01,102.0,18824.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,46.0,11,6,4,9,3,9,4,1,0,0
THE SAIL @ MARINA BAY,4850000.0,2098.98,2311.0,2021-12-01,195.0,24872.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,46.0,11,4,3,11,4,12,12,1,0,0
V ON SHENTON,3950000.0,1754.53,2251.0,2021-12-01,163.0,24233.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,46.0,11,6,4,9,3,9,10,1,0,0
THE SAIL @ MARINA BAY,2300000.0,936.47,2456.0,2021-12-01,87.0,26437.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,46.0,11,4,3,11,4,12,8,1,0,0
EMERALD GARDEN,2150000.0,1054.87,2038.0,2021-12-01,98.0,21939.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,46.0,13,7,7,12,5,13,3,1,1,1
THE SAIL @ MARINA BAY,3220000.0,1646.89,1955.0,2021-12-01,153.0,21046.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,46.0,11,4,3,11,4,12,6,1,0,0
V ON SHENTON,1810000.0,1054.87,1716.0,2021-12-01,98.0,18469.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,46.0,11,6,4,9,3,9,2,1,0,0
THE SAIL @ MARINA BAY,1200000.0,656.6,1828.0,2021-12-01,61.0,19672.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,46.0,11,4,3,11,4,12,7,1,0,0
ONE SHENTON,2650000.0,1603.84,1652.0,2021-12-01,149.0,17785.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,46.0,13,6,4,11,4,11,7,1,0,0
MARINA ONE RESIDENCES,4620000.0,1560.78,2960.0,2021-11-01,145.0,31862.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,6,1,0,0
MARINA ONE RESIDENCES,1776600.0,742.72,2392.0,2021-11-01,69.0,25748.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,6,1,0,0
MARINA ONE RESIDENCES,4510000.0,1593.07,2831.0,2021-11-01,148.0,30473.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,7,1,0,0
THE SAIL @ MARINA BAY,1600000.0,861.12,1858.0,2021-11-01,80.0,20000.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,6,1,0,0
THE SAIL @ MARINA BAY,1120000.0,613.55,1825.0,2021-11-01,57.0,19649.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,6,1,0,0
THE SAIL @ MARINA BAY,1250000.0,678.13,1843.0,2021-11-01,63.0,19841.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,6,1,0,0
THE SAIL @ MARINA BAY,2307000.0,1313.21,1757.0,2021-11-01,122.0,18910.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,6,1,0,0
MARINA ONE RESIDENCES,1559527.0,699.66,2229.0,2021-11-01,65.0,23993.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,1,1,0,0
THE SAIL @ MARINA BAY,1018000.0,592.02,1720.0,2021-11-01,55.0,18509.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,3,1,0,0
ONE SHENTON,2485000.0,1528.49,1626.0,2021-11-01,142.0,17500.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,47.0,13,6,4,11,4,11,3,1,0,0
THE SAIL @ MARINA BAY,1680000.0,893.41,1880.0,2021-11-01,83.0,20241.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,3,1,0,0
ONE SHENTON,1808000.0,1140.98,1585.0,2021-11-01,106.0,17057.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,47.0,13,6,4,11,4,11,7,1,0,0
MARINA ONE RESIDENCES,1641153.0,731.95,2242.0,2021-11-01,68.0,24135.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,3,1,0,0
THE SAIL @ MARINA BAY,1600000.0,882.65,1813.0,2021-11-01,82.0,19512.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,10,1,0,0
MARINA ONE RESIDENCES,1603500.0,656.6,2442.0,2021-11-01,61.0,26287.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,4,1,0,0
MARINA ONE RESIDENCES,1648835.0,742.72,2220.0,2021-11-01,69.0,23896.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,3,1,0,0
MARINA ONE RESIDENCES,1673250.0,688.9,2429.0,2021-11-01,64.0,26145.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,6,1,0,0
MARINA BAY RESIDENCES,2450000.0,1065.64,2299.0,2021-11-01,99.0,24747.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,47.0,8,2,4,10,2,8,3,1,1,0
PEOPLE'S PARK COMPLEX,700000.0,1119.46,625.0,2021-11-01,104.0,6731.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,47.0,11,8,4,13,7,13,5,1,0,1
MARINA ONE RESIDENCES,1584495.0,710.42,2230.0,2021-11-01,66.0,24008.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,3,1,0,0
THE SAIL @ MARINA BAY,1550000.0,893.41,1735.0,2021-11-01,83.0,18675.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,3,1,0,0
THE SAIL @ MARINA BAY,1580000.0,893.41,1769.0,2021-11-01,83.0,19036.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,3,1,0,0
MARINA ONE RESIDENCES,1710110.0,710.42,2407.0,2021-11-01,66.0,25911.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,6,1,0,0
MARINA ONE RESIDENCES,1804300.0,699.66,2579.0,2021-11-01,65.0,27758.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,5,1,0,0
MARINA BAY SUITES,5900000.0,2680.24,2201.0,2021-11-01,249.0,23695.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,47.0,12,4,3,11,4,11,7,1,1,0
THE SAIL @ MARINA BAY,5000000.0,2163.56,2311.0,2021-11-01,201.0,24876.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,47.0,11,4,3,11,4,12,10,1,0,0
THE CLIFT,1030000.0,495.14,2080.0,2021-11-01,46.0,22391.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,47.0,14,7,7,11,3,11,4,1,0,0
MARINA ONE RESIDENCES,1575852.0,721.19,2185.0,2021-11-01,67.0,23520.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,2,1,0,0
PEOPLE'S PARK COMPLEX,1350000.0,1603.84,842.0,2021-11-01,149.0,9060.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,47.0,11,8,4,13,7,13,5,1,0,1
MARINA BAY RESIDENCES,3950000.0,1636.13,2414.0,2021-11-01,152.0,25987.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,47.0,8,2,4,10,2,8,7,1,1,0
MARINA ONE RESIDENCES,1660359.0,753.48,2204.0,2021-11-01,70.0,23719.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,4,1,0,0
MARINA ONE RESIDENCES,1605800.0,656.6,2446.0,2021-11-01,61.0,26325.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,4,1,0,0
PEOPLE'S PARK COMPLEX,988000.0,1119.46,883.0,2021-11-01,104.0,9500.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,47.0,11,8,4,13,7,13,5,1,0,1
V ON SHENTON,3545100.0,1754.53,2021.0,2021-11-01,163.0,21749.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,47.0,11,6,4,9,3,9,10,1,0,0
MARINA ONE RESIDENCES,1579694.0,710.42,2224.0,2021-11-01,66.0,23935.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,2,1,0,0
V ON SHENTON,3597750.0,1754.53,2051.0,2021-11-01,163.0,22072.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,47.0,11,6,4,9,3,9,9,1,0,0
MARINA ONE RESIDENCES,1678604.0,764.24,2196.0,2021-11-01,71.0,23642.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,47.0,10,2,3,8,2,7,4,1,0,0
V ON SHENTON,3335920.0,1356.26,2460.0,2021-10-01,126.0,26476.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,48.0,11,6,4,9,3,9,9,1,0,0
MARINA ONE RESIDENCES,4421711.0,1593.07,2776.0,2021-10-01,148.0,29876.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,48.0,10,2,3,8,2,7,5,1,0,0
THE SAIL @ MARINA BAY,1530000.0,688.9,2221.0,2021-10-01,64.0,23906.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,48.0,11,4,3,11,4,12,3,1,0,0
MARINA BAY SUITES,3800000.0,2045.16,1858.0,2021-10-01,190.0,20000.0,1.28034497999593,103.852143277672,3 CENTRAL BOULEVARD MARINA BAY SUITES SINGAPORE 018965,0.3199650636261502,48.0,12,4,3,11,4,11,7,1,1,0
MARINA ONE RESIDENCES,1565289.0,721.19,2170.0,2021-10-01,67.0,23363.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,48.0,10,2,3,8,2,7,1,1,0,0
ONE SHENTON,1025000.0,581.26,1763.0,2021-10-01,54.0,18981.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,48.0,13,6,4,11,4,11,6,1,0,0
MARINA ONE RESIDENCES,1624828.0,731.95,2220.0,2021-10-01,68.0,23895.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,48.0,10,2,3,8,2,7,3,1,0,0
PEOPLE'S PARK COMPLEX,500000.0,409.03,1222.0,2021-10-01,38.0,13158.0,1.28413397178419,103.842519972666,1 PARK ROAD PEOPLE'S PARK COMPLEX SINGAPORE 059108,0.9520502530820631,48.0,11,8,4,13,7,13,4,1,0,1
ONE SHENTON,2500000.0,1571.54,1591.0,2021-10-01,146.0,17123.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,48.0,13,6,4,11,4,11,4,1,0,0
MARINA ONE RESIDENCES,1693009.0,764.24,2215.0,2021-10-01,71.0,23845.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,48.0,10,2,3,8,2,7,4,1,0,0
THE SAIL @ MARINA BAY,1840000.0,861.12,2137.0,2021-10-01,80.0,23000.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,48.0,11,4,3,11,4,12,13,1,0,0
MARINA ONE RESIDENCES,1582574.0,731.95,2162.0,2021-10-01,68.0,23273.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,48.0,10,2,3,8,2,7,2,1,0,0
MARINA ONE RESIDENCES,3915000.0,1517.72,2580.0,2021-10-01,141.0,27766.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,48.0,10,2,3,8,2,7,5,1,0,0
ONE SHENTON,1700000.0,1108.69,1533.0,2021-10-01,103.0,16505.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,48.0,13,6,4,11,4,11,3,1,0,0
ONE SHENTON,1050000.0,538.2,1951.0,2021-10-01,50.0,21000.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,48.0,13,6,4,11,4,11,4,1,0,0
MARINA ONE RESIDENCES,6850800.0,2034.4,3367.0,2021-10-01,189.0,36248.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,48.0,10,2,3,8,2,7,6,1,0,0
MARINA BAY RESIDENCES,3700000.0,1636.13,2261.0,2021-10-01,152.0,24342.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,48.0,8,2,4,10,2,8,4,1,1,0
ONE SHENTON,1630000.0,1001.05,1628.0,2021-10-01,93.0,17527.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,48.0,13,6,4,11,4,11,5,1,0,0
THE SAIL @ MARINA BAY,3190000.0,1646.89,1937.0,2021-10-01,153.0,20850.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,48.0,11,4,3,11,4,12,6,1,0,0
MARINA ONE RESIDENCES,2471812.0,1054.87,2343.0,2021-10-01,98.0,25223.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,48.0,10,2,3,8,2,7,6,1,0,0
MARINA ONE RESIDENCES,3976602.0,1539.25,2583.0,2021-09-01,143.0,27808.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,5,1,0,0
MARINA BAY RESIDENCES,1500000.0,710.42,2111.0,2021-09-01,66.0,22727.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,49.0,8,2,4,10,2,8,5,1,1,0
EMERALD GARDEN,1670000.0,807.3,2069.0,2021-09-01,75.0,22267.0,1.28154862924483,103.846472570061,33 CLUB STREET EMERALD GARDEN SINGAPORE 069415,0.5288064251741553,49.0,13,7,7,12,5,13,2,1,1,1
ROBINSON SUITES,1450000.0,602.78,2406.0,2021-09-01,56.0,25893.0,1.28093474456197,103.849822465734,50 ROBINSON ROAD ROBINSON SUITES SINGAPORE 068882,0.2632959936700794,49.0,13,7,6,11,4,13,8,1,0,0
MARINA ONE RESIDENCES,1629600.0,667.37,2442.0,2021-09-01,62.0,26284.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,5,1,0,0
MARINA ONE RESIDENCES,1647300.0,678.13,2429.0,2021-09-01,63.0,26148.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,5,1,0,0
MARINA ONE RESIDENCES,1634400.0,667.37,2449.0,2021-09-01,62.0,26361.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,4,1,0,0
MARINA BAY RESIDENCES,2400000.0,1130.22,2123.0,2021-09-01,105.0,22857.0,1.279625798918,103.854987203774,18 MARINA BOULEVARD MARINA BAY RESIDENCES SINGAPORE 018980,0.579752502595426,49.0,8,2,4,10,2,8,10,1,1,0
ONE SHENTON,9500000.0,6027.84,1576.0,2021-09-01,560.0,16964.0,1.27929478959373,103.850552555075,1 SHENTON WAY ONE SHENTON SINGAPORE 068803,0.412718182611924,49.0,13,6,4,11,4,11,4,1,0,0
MARINA ONE RESIDENCES,1608260.0,656.6,2449.0,2021-09-01,61.0,26365.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,5,1,0,0
MARINA ONE RESIDENCES,6362000.0,2045.16,3111.0,2021-09-01,190.0,33484.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,6,1,0,0
THE CLIFT,1000000.0,527.44,1896.0,2021-09-01,49.0,20408.0,1.27940014288617,103.847329579148,21 MCCALLUM STREET THE CLIFT SINGAPORE 069047,0.5703586938154668,49.0,14,7,7,11,3,11,6,1,0,0
MARINA ONE RESIDENCES,2953883.0,1162.51,2541.0,2021-09-01,108.0,27351.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,6,1,0,0
THE SAIL @ MARINA BAY,2268000.0,1313.21,1727.0,2021-09-01,122.0,18590.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,49.0,11,4,3,11,4,12,9,1,0,0
MARINA ONE RESIDENCES,1635800.0,699.66,2338.0,2021-09-01,65.0,25166.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,3,1,0,0
MARINA ONE RESIDENCES,4066602.0,1593.07,2553.0,2021-09-01,148.0,27477.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,5,1,0,0
V ON SHENTON,3150000.0,1356.26,2323.0,2021-09-01,126.0,25000.0,1.27708340707631,103.849181343548,5A SHENTON WAY V ON SHENTON SINGAPORE 068814,0.6848200152650349,49.0,11,6,4,9,3,9,9,1,0,0
MARINA ONE RESIDENCES,1827451.0,742.72,2460.0,2021-09-01,69.0,26485.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,7,1,0,0
THE SAIL @ MARINA BAY,2000000.0,882.65,2266.0,2021-09-01,82.0,24390.0,1.28076943476846,103.852658562152,2 MARINA BOULEVARD THE SAIL @ MARINA BAY SINGAPORE 018987,0.3080663028688748,49.0,11,4,3,11,4,12,7,1,0,0
MARINA ONE RESIDENCES,1600000.0,710.42,2252.0,2021-09-01,66.0,24242.0,1.27722425616283,103.853694940241,23 MARINA WAY MARINA ONE RESIDENCES SINGAPORE 018979,0.7055715754014449,49.0,10,2,3,8,2,7,2,1,0,0
