Project Name,Transacted Price ($),Area (SQFT),Unit Price ($ PSF),Sale Date,Area (SQM),Unit Price ($ PSM),Latitude,Longitude,Full Address,Dist to CBD in Km,Sale Months Since Sep 2025,Num MRT Within 1km,Num Hawker Within 1km,Num Malls Within 1km,Num Hospitals Within 5km,Num Schools Within 2km,Num Parks Within 1km,Floor_Level_Category,Type_of_Sale_Encoded,Property_Type_Encoded,Market_Segment_Encoded
THE ANTARES,1357000.0,861.12,1576.0,2021-08-01,80.0,16963.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1401000.0,882.65,1587.0,2021-08-01,82.0,17085.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1292000.0,850.36,1519.0,2021-08-01,79.0,16354.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,1.0,0.0,0,1
WATERBANK AT DAKOTA,2020000.0,1130.22,1787.0,2021-08-01,105.0,19238.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,50.0,3,3,0,5,10,6,4.0,1.0,1,1
VACANZA @ EAST,625000.0,484.38,1290.0,2021-08-01,45.0,13889.0,1.32901984483655,103.914196223923,36 LENGKONG TUJOH VACANZA @ EAST SINGAPORE 417391,8.680985857703446,50.0,3,1,0,2,8,12,1.0,1.0,1,2
SUNFLOWER LODGE,1200000.0,1151.75,1042.0,2021-08-01,107.0,11215.0,1.31359813614381,103.887912449228,9 LORONG 34 GEYLANG SUNFLOWER LODGE SINGAPORE 398207,5.321952269657823,50.0,4,4,3,7,11,4,1.0,1.0,0,1
WATERBANK AT DAKOTA,1980000.0,1280.92,1546.0,2021-08-01,119.0,16639.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,50.0,3,3,0,5,10,6,3.0,1.0,1,1
CENTRA STUDIOS,685000.0,484.38,1414.0,2021-08-01,45.0,15222.0,1.31444000148435,103.882324003158,25 LORONG 25 GEYLANG CENTRA STUDIOS SINGAPORE 388302,4.923274977554681,50.0,3,4,0,8,9,2,2.0,1.0,0,1
ESCADA VIEW,808000.0,775.01,1043.0,2021-08-01,72.0,11222.0,1.32899344664489,103.91347731741,53 LENGKONG EMPAT ESCADA VIEW SINGAPORE 417657,8.614569394694955,50.0,3,1,0,2,7,13,2.0,1.0,1,2
SIMS URBAN OASIS,720000.0,462.85,1556.0,2021-08-01,43.0,16744.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,50.0,3,4,0,8,9,1,1.0,1.0,1,1
THE ANTARES,2343000.0,1367.03,1714.0,2021-08-01,127.0,18449.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,2.0,0.0,0,1
THE SUNNY SPRING,1490000.0,1194.8,1247.0,2021-08-01,111.0,13423.0,1.31219203070087,103.889464697147,50 LORONG 40 GEYLANG THE SUNNY SPRING SINGAPORE 398074,5.3613842782215055,50.0,4,4,3,6,11,5,2.0,1.0,0,1
TRE RESIDENCES,1398888.0,947.23,1477.0,2021-08-01,88.0,15896.0,1.3172278261209,103.885015905304,9 GEYLANG EAST AVENUE 1 TRE RESIDENCES SINGAPORE 389783,5.353082321074245,50.0,3,3,2,8,9,3,1.0,1.0,1,1
CENTRA LOFT,645000.0,473.62,1362.0,2021-08-01,44.0,14659.0,1.31481743950624,103.888376977987,3 LORONG 35 GEYLANG CENTRA LOFT SINGAPORE 387935,5.44803594028427,50.0,4,4,3,7,11,4,1.0,1.0,0,1
THE ANTARES,2367000.0,1367.03,1731.0,2021-08-01,127.0,18638.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,3.0,0.0,0,1
PARK PLACE RESIDENCES AT PLQ,2100000.0,1087.16,1932.0,2021-08-01,101.0,20792.0,1.31583675363618,103.892746648427,2 PAYA LEBAR ROAD PARK PLACE RESIDENCES AT PLQ SINGAPORE 409053,5.896537427358871,50.0,3,3,3,4,12,6,4.0,,0,1
URBAN TREASURES,1347960.0,656.6,1950.0,2021-08-01,61.0,20993.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,3.0,0.0,1,2
EUHABITAT,1580000.0,1334.74,1184.0,2021-08-01,124.0,12742.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,50.0,2,2,0,2,6,15,1.0,1.0,1,2
M SUITES,2133120.0,1313.21,1624.0,2021-08-01,122.0,17485.0,1.32330751911211,103.909620521884,65 LORONG MELAYU M SUITES SINGAPORE 416952,7.901043793350142,50.0,2,1,0,2,9,16,1.0,0.0,0,2
THE ANTARES,1246000.0,699.66,1781.0,2021-08-01,65.0,19169.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,1.0,0.0,0,1
URBAN TREASURES,1275510.0,635.08,1908.0,2021-08-01,59.0,20538.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,2.0,0.0,1,2
URBAN TREASURES,1976540.0,1011.82,1856.0,2021-08-01,94.0,19976.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,2.0,0.0,1,2
URBAN TREASURES,1983680.0,1011.82,1862.0,2021-08-01,94.0,20048.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,2.0,0.0,1,2
THE ANTARES,2026000.0,1151.75,1759.0,2021-08-01,107.0,18935.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,3.0,0.0,0,1
THE ALCOVE,1190000.0,1270.15,937.0,2021-08-01,118.0,10085.0,1.31400655260741,103.884015328938,10 LORONG 27 GEYLANG THE ALCOVE SINGAPORE 388199,5.025483913717779,50.0,4,4,0,8,9,4,1.0,1.0,0,1
WATERBANK AT DAKOTA,1938000.0,1130.22,1715.0,2021-08-01,105.0,18457.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,50.0,3,3,0,5,10,6,3.0,1.0,1,1
GUILLEMARD EDGE,626000.0,409.03,1530.0,2021-08-01,38.0,16474.0,1.31200443744473,103.885949377155,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,5.041282413008211,50.0,4,4,1,7,11,5,1.0,1.0,0,1
LA BRISA,585000.0,430.56,1359.0,2021-08-01,40.0,14625.0,1.31190419143627,103.885369365155,50 LORONG 28 GEYLANG LA BRISA SINGAPORE 398453,4.984533537431171,50.0,4,4,1,7,11,5,2.0,1.0,0,1
LA BRISA,615000.0,452.09,1360.0,2021-08-01,42.0,14643.0,1.31190419143627,103.885369365155,50 LORONG 28 GEYLANG LA BRISA SINGAPORE 398453,4.984533537431171,50.0,4,4,1,7,11,5,1.0,1.0,0,1
REGAL 35,990000.0,947.23,1045.0,2021-08-01,88.0,11250.0,1.31567200360524,103.888350601456,15 LORONG 35 GEYLANG REGAL 35 SINGAPORE 387945,5.50731333517945,50.0,4,4,3,7,12,4,1.0,1.0,0,1
SUNFLOWER VIEW,1130000.0,1022.58,1105.0,2021-08-01,95.0,11895.0,1.31288444198327,103.888327290325,30 LORONG 36 GEYLANG SUNFLOWER VIEW SINGAPORE 398162,5.30818701585947,50.0,5,4,3,6,11,6,1.0,1.0,0,1
LOFT 33,985000.0,699.66,1408.0,2021-08-01,65.0,15154.0,1.31278422240834,103.887200888953,33 LORONG 32 GEYLANG LOFT 33 SINGAPORE 398293,5.2036450346020215,50.0,5,5,2,7,11,5,2.0,1.0,0,1
GEYLANG HERITAGE,1205000.0,1227.1,982.0,2021-08-01,114.0,10570.0,1.31277798791187,103.88765159438,34 LORONG 34 GEYLANG GEYLANG HERITAGE SINGAPORE 398231,5.242143302878638,50.0,5,4,2,7,11,6,2.0,1.0,0,1
GUILLEMARD EDGE,780000.0,559.73,1394.0,2021-08-01,52.0,15000.0,1.31200443744473,103.885949377155,38 LORONG 30 GEYLANG GUILLEMARD EDGE SINGAPORE 398371,5.041282413008211,50.0,4,4,1,7,11,5,1.0,1.0,0,1
THE TRUMPS,1270000.0,1044.11,1216.0,2021-08-01,97.0,13093.0,1.32002610262337,103.91348728953,1 JALAN KEMBANGAN THE TRUMPS SINGAPORE 419154,8.069943599460245,50.0,1,0,0,2,12,18,1.0,1.0,1,2
ASTORIA PARK,940000.0,925.7,1015.0,2021-08-01,86.0,10930.0,1.32177770499303,103.91225216665,34 LORONG MYDIN ASTORIA PARK SINGAPORE 416827,8.053226885077692,50.0,1,1,0,2,12,17,1.0,1.0,1,2
PAVILION SQUARE,542000.0,398.27,1361.0,2021-08-01,37.0,14649.0,1.31297800060859,103.879770800217,345 GEYLANG ROAD PAVILION SQUARE SINGAPORE 389366,4.608727400946871,50.0,3,4,0,10,10,1,1.0,1.0,0,1
TREASURES@G6,546000.0,419.8,1301.0,2021-08-01,39.0,14000.0,1.31061812912929,103.876727965474,35 LORONG 6 GEYLANG TREASURES@G6 SINGAPORE 399187,4.186237477544645,50.0,4,3,2,10,8,2,2.0,1.0,0,1
TORIEVILLE,933000.0,914.94,1020.0,2021-08-01,85.0,10976.0,1.30976631711074,103.876878105707,47 LORONG 6 GEYLANG TORIE VILLE SINGAPORE 399202,4.129666215374106,50.0,3,3,2,10,8,2,2.0,1.0,0,1
TORIEVILLE,938000.0,914.94,1025.0,2021-08-01,85.0,11035.0,1.30976631711074,103.876878105707,47 LORONG 6 GEYLANG TORIE VILLE SINGAPORE 399202,4.129666215374106,50.0,3,3,2,10,8,2,2.0,1.0,0,1
DAKOTA RESIDENCES,1450000.0,1022.58,1418.0,2021-08-01,95.0,15263.0,1.30637270876178,103.88708549006,34 DAKOTA CRESCENT DAKOTA RESIDENCES SINGAPORE 399936,4.7757251422267535,50.0,3,3,0,6,10,5,1.0,1.0,1,1
THE ANTARES,1615000.0,882.65,1830.0,2021-08-01,82.0,19695.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,2.0,0.0,0,1
TREASURES@G6,990000.0,1323.97,748.0,2021-08-01,123.0,8049.0,1.31061812912929,103.876727965474,35 LORONG 6 GEYLANG TREASURES@G6 SINGAPORE 399187,4.186237477544645,50.0,4,3,2,10,8,2,2.0,1.0,0,1
VACANZA @ EAST,708000.0,559.73,1265.0,2021-08-01,52.0,13615.0,1.32901984483655,103.914196223923,36 LENGKONG TUJOH VACANZA @ EAST SINGAPORE 417391,8.680985857703446,50.0,3,1,0,2,8,12,2.0,1.0,1,2
EUHABITAT,780000.0,602.78,1294.0,2021-08-01,56.0,13929.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,50.0,2,2,0,2,6,15,1.0,1.0,1,2
ESTA RUBY,1688000.0,1130.22,1494.0,2021-08-01,105.0,16076.0,1.31390006507675,103.893617178884,500 GUILLEMARD ROAD ESTA RUBY SINGAPORE 399839,5.845471443212252,50.0,3,2,3,3,13,8,3.0,1.0,0,1
# 1 SUITES,688000.0,581.26,1184.0,2021-08-01,54.0,12741.0,1.31239029325188,103.881504147527,1 LORONG 20 GEYLANG # 1 SUITES SINGAPORE 398721,4.699608709809529,50.0,3,3,0,8,9,2,2.0,1.0,0,1
URBAN TREASURES,1990820.0,1011.82,1869.0,2021-08-01,94.0,20120.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,2.0,0.0,1,2
URBAN TREASURES,2005110.0,1011.82,1883.0,2021-08-01,94.0,20264.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,2.0,0.0,1,2
THE ANTARES,1340000.0,731.95,1831.0,2021-08-01,68.0,19706.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,2377000.0,1367.03,1739.0,2021-08-01,127.0,18717.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,50.0,4,4,0,8,9,4,3.0,0.0,0,1
ASTON LODGE,768000.0,807.3,951.0,2021-08-01,75.0,10240.0,1.31013061106888,103.877075411974,56 LORONG 8 GEYLANG ASTON LODGE SINGAPORE 399116,4.173867489967378,50.0,4,4,2,10,8,2,2.0,1.0,0,1
PARK 1 SUITES,1425000.0,1097.93,1298.0,2021-08-01,102.0,13971.0,1.31404268792091,103.889347045446,8 LORONG 40 GEYLANG PARK 1 SUITES SINGAPORE 398054,5.476811645969878,50.0,4,4,3,6,11,4,1.0,1.0,0,1
PALM LODGE,1600000.0,1593.07,1004.0,2021-08-01,148.0,10811.0,1.31520570234631,103.889925313896,4 LORONG 37 GEYLANG PALM LODGE SINGAPORE 387902,5.607877557528137,50.0,4,4,3,6,13,4,1.0,1.0,0,1
URBAN TREASURES,1272450.0,656.6,1841.0,2021-08-01,61.0,19817.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,1.0,0.0,1,2
URBAN TREASURES,1278580.0,656.6,1850.0,2021-08-01,61.0,19912.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,1.0,0.0,1,2
URBAN TREASURES,1350000.0,656.6,1953.0,2021-08-01,61.0,21025.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,50.0,2,0,0,2,6,11,2.0,0.0,1,2
THE ANTARES,970000.0,602.78,1609.0,2021-07-01,56.0,17321.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
PENROSE,1927000.0,1184.04,1627.0,2021-07-01,110.0,17518.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,51.0,3,4,0,8,9,1,1.0,0.0,0,1
SIMS URBAN OASIS,1008000.0,667.37,1510.0,2021-07-01,62.0,16258.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,51.0,3,4,0,8,9,1,3.0,1.0,1,1
URBAN TREASURES,1356130.0,656.6,1962.0,2021-07-01,61.0,21120.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,51.0,2,0,0,2,6,11,2.0,0.0,1,2
THE ANTARES,1210000.0,688.9,1756.0,2021-07-01,64.0,18906.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1215000.0,688.9,1764.0,2021-07-01,64.0,18984.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1958000.0,1151.75,1700.0,2021-07-01,107.0,18299.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,2.0,0.0,0,1
THE ANTARES,1291000.0,710.42,1817.0,2021-07-01,66.0,19561.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1281000.0,710.42,1803.0,2021-07-01,66.0,19409.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
ASTORIA PARK,1025000.0,1001.05,1024.0,2021-07-01,93.0,11022.0,1.32177770499303,103.91225216665,34 LORONG MYDIN ASTORIA PARK SINGAPORE 416827,8.053226885077692,51.0,1,1,0,2,12,17,3.0,1.0,1,2
M SUITES,1638888.0,1022.58,1603.0,2021-07-01,95.0,17251.0,1.32330751911211,103.909620521884,65 LORONG MELAYU M SUITES SINGAPORE 416952,7.901043793350142,51.0,2,1,0,2,9,16,1.0,0.0,0,2
M SUITES,1638888.0,1022.58,1603.0,2021-07-01,95.0,17251.0,1.32330751911211,103.909620521884,65 LORONG MELAYU M SUITES SINGAPORE 416952,7.901043793350142,51.0,2,1,0,2,9,16,1.0,0.0,0,2
CRYSTAL LODGE,1028888.0,1184.04,869.0,2021-07-01,110.0,9354.0,1.31139887994503,103.879671115715,30 LORONG 16 GEYLANG CRYSTAL LODGE SINGAPORE 398870,4.476866798201574,51.0,3,4,0,10,10,1,1.0,1.0,0,1
CENTRAL GROVE,1370000.0,1184.04,1157.0,2021-07-01,110.0,12455.0,1.31623494982413,103.884417981377,3 GEYLANG EAST AVENUE 1 CENTRAL GROVE SINGAPORE 389779,5.228491443172765,51.0,4,5,1,8,9,3,4.0,1.0,1,1
VACANZA @ EAST,696888.0,559.73,1245.0,2021-07-01,52.0,13402.0,1.32901984483655,103.914196223923,36 LENGKONG TUJOH VACANZA @ EAST SINGAPORE 417391,8.680985857703446,51.0,3,1,0,2,8,12,1.0,1.0,1,2
THE ANTARES,1383000.0,828.83,1669.0,2021-07-01,77.0,17961.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1217000.0,688.9,1767.0,2021-07-01,64.0,19016.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1286000.0,710.42,1810.0,2021-07-01,66.0,19485.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
EUHABITAT,696000.0,538.2,1293.0,2021-07-01,50.0,13920.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,51.0,2,2,0,2,6,15,1.0,1.0,1,2
WATERBANK AT DAKOTA,1962000.0,1130.22,1736.0,2021-07-01,105.0,18686.0,1.30647833742136,103.888537197136,76 DAKOTA CRESCENT WATERBANK AT DAKOTA SINGAPORE 399944,4.918518965685704,51.0,3,3,0,5,10,6,2.0,1.0,1,1
SIMS URBAN OASIS,700000.0,409.03,1711.0,2021-07-01,38.0,18421.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,51.0,3,4,0,8,9,1,2.0,1.0,1,1
URBAN TREASURES,1217350.0,635.08,1821.0,2021-07-01,59.0,19601.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,51.0,2,0,0,2,6,11,1.0,0.0,1,2
THE ANTARES,1220000.0,688.9,1771.0,2021-07-01,64.0,19063.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1297000.0,731.95,1772.0,2021-07-01,68.0,19074.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1977000.0,1151.75,1717.0,2021-07-01,107.0,18477.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,2.0,0.0,0,1
THE ANTARES,1997000.0,1151.75,1734.0,2021-07-01,107.0,18664.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,3.0,0.0,0,1
THE ANTARES,1293000.0,688.9,1877.0,2021-07-01,64.0,20203.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,4.0,0.0,0,1
SUITES@CHANGI,1250000.0,1151.75,1085.0,2021-07-01,107.0,11682.0,1.317041377544,103.904748281539,226 CHANGI ROAD SUITES@CHANGI SINGAPORE 419740,7.06748560964527,51.0,1,3,0,1,14,16,1.0,1.0,0,1
PENROSE,1907000.0,1184.04,1611.0,2021-07-01,110.0,17336.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,51.0,3,4,0,8,9,1,2.0,0.0,0,1
THE ANTARES,1584000.0,882.65,1795.0,2021-07-01,82.0,19317.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1285000.0,688.9,1865.0,2021-07-01,64.0,20078.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,3.0,0.0,0,1
PENROSE,1941000.0,1173.28,1654.0,2021-07-01,109.0,17807.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,51.0,3,4,0,8,9,1,2.0,0.0,0,1
PENROSE,1953000.0,1173.28,1665.0,2021-07-01,109.0,17917.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,51.0,3,4,0,8,9,1,2.0,0.0,0,1
TEDGE,1432046.0,861.12,1663.0,2021-07-01,80.0,17901.0,1.3180672677589,103.908811491066,328 CHANGI ROAD TEDGE SINGAPORE 419803,7.512024356099393,51.0,2,1,0,1,14,15,1.0,0.0,0,2
NOMA,1153187.0,699.66,1648.0,2021-07-01,65.0,17741.0,1.31161656190118,103.885373542152,333 GUILLEMARD ROAD NOMA SINGAPORE 399758,4.964558828553237,51.0,3,3,1,7,11,5,2.0,0.0,0,1
THE ANTARES,1300000.0,818.06,1589.0,2021-07-01,76.0,17105.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
SIMS URBAN OASIS,968000.0,624.31,1551.0,2021-07-01,58.0,16690.0,1.31926710475553,103.880615863782,6 SIMS DRIVE SIMS URBAN OASIS SINGAPORE 387388,5.190897370243519,51.0,3,4,0,8,9,1,3.0,1.0,1,1
THE ANTARES,1223000.0,688.9,1775.0,2021-07-01,64.0,19109.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1291000.0,710.42,1817.0,2021-07-01,66.0,19561.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1275000.0,688.9,1851.0,2021-07-01,64.0,19922.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,3.0,0.0,0,1
PENROSE,2016000.0,1184.04,1703.0,2021-07-01,110.0,18327.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,51.0,3,4,0,8,9,1,2.0,0.0,0,1
SUITES 28,585000.0,430.56,1359.0,2021-07-01,40.0,14625.0,1.31268459175571,103.885941111431,28 LORONG 30 GEYLANG SUITES 28 SINGAPORE 398361,5.088755596385559,51.0,5,4,1,7,11,4,1.0,1.0,0,1
PENROSE,1947000.0,1173.28,1659.0,2021-07-01,109.0,17862.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,51.0,3,4,0,8,9,1,2.0,0.0,0,1
THE SUNNY SPRING,1488888.0,1356.26,1098.0,2021-07-01,126.0,11817.0,1.31219203070087,103.889464697147,50 LORONG 40 GEYLANG THE SUNNY SPRING SINGAPORE 398074,5.3613842782215055,51.0,4,4,3,6,11,5,1.0,1.0,0,1
CENTRA RESIDENCE,1055000.0,958.0,1101.0,2021-07-01,89.0,11854.0,1.312846209179,103.875936321332,8 LORONG 7 GEYLANG CENTRA RESIDENCE SINGAPORE 388792,4.311991373002679,51.0,2,2,0,10,8,1,2.0,1.0,0,1
EUHABITAT,685000.0,538.2,1273.0,2021-07-01,50.0,13700.0,1.32795415126263,103.9070014142,196 JALAN EUNOS EUHABITAT SINGAPORE 419542,7.971961203569236,51.0,2,2,0,2,6,15,1.0,1.0,1,2
URBAN TREASURES,1259190.0,635.08,1884.0,2021-07-01,59.0,20275.0,1.32936720206385,103.905791323853,205 JALAN EUNOS URBAN TREASURES SINGAPORE 419535,7.966767145631702,51.0,2,0,0,2,6,11,2.0,0.0,1,2
PENROSE,1884000.0,1097.93,1716.0,2021-07-01,102.0,18471.0,1.31948983025856,103.879994891095,22 SIMS DRIVE PENROSE SINGAPORE 387396,5.166503889250989,51.0,3,4,0,8,9,1,4.0,0.0,0,1
THE ANTARES,1310000.0,731.95,1790.0,2021-07-01,68.0,19265.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1320000.0,731.95,1803.0,2021-07-01,68.0,19412.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,2.0,0.0,0,1
THE ANTARES,1276000.0,688.9,1852.0,2021-07-01,64.0,19938.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,1.0,0.0,0,1
THE ANTARES,1241999.0,688.9,1803.0,2021-07-01,64.0,19406.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,2.0,0.0,0,1
THE ANTARES,1328000.0,710.42,1869.0,2021-07-01,66.0,20121.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,3.0,0.0,0,1
THE ANTARES,1338000.0,710.42,1883.0,2021-07-01,66.0,20273.0,1.32541778538724,103.883403765337,23 MATTAR ROAD THE ANTARES SINGAPORE 387730,5.916441166611573,51.0,4,4,0,8,9,4,3.0,0.0,0,1
